"iso","GTAP_crop","GLU","HA","Irr_Rfd","CROSIT_ctry","CROSIT_crop"
"sdn","FrgProdNES","GLU144",10,"RFD","SUDA",NA
"ind","FrgProdNES","GLU145",178202,"RFD","INDI",NA
"tha","FrgProdNES","GLU146",8148,"RFD","THAI",NA
"ind","FrgProdNES","GLU147",189950,"RFD","INDI",NA
"tha","FrgProdNES","GLU148",2134,"RFD","THAI",NA
"sdn","FrgProdNES","GLU151",0,"RFD","SUDA",NA
"ind","FrgProdNES","GLU153",267355,"RFD","INDI",NA
"ind","FrgProdNES","GLU155",189368,"RFD","INDI",NA
"chl","FrgProdNES","GLU169",6446,"RFD","CHIL",NA
"sdn","FrgProdNES","GLU179",2139,"RFD","SUDA",NA
"chl","FrgProdNES","GLU180",1,"RFD","CHIL",NA
"sdn","FrgProdNES","GLU183",93,"RFD","SUDA",NA
"chl","FrgProdNES","GLU200",27,"RFD","CHIL",NA
"nzl","FrgProdNES","GLU201",0,"RFD","NEWZ",NA
"pry","FrgProdNES","GLU206",2285996.96638491,"RFD","PARA",NA
"chl","FrgProdNES","GLU207",1854,"RFD","CHIL",NA
"chl","FrgProdNES","GLU212",13,"RFD","CHIL",NA
"chl","FrgProdNES","GLU213",2,"RFD","CHIL",NA
"chl","FrgProdNES","GLU215",0.925531914893617,"RFD","CHIL",NA
"mex","FrgProdNES","GLU217",17.1715657571144,"RFD","MEXI",NA
"mex","FrgProdNES","GLU221",42.4086201135984,"RFD","MEXI",NA
"mex","FrgProdNES","GLU231",816.595000135424,"RFD","MEXI",NA
"ind","FrgProdNES","GLU235",257227,"RFD","INDI",NA
"rus","FrtFrshNES","GLU004",24,"RFD","RUSS","FRUI"
"rus","FrtFrshNES","GLU006",5,"RFD","RUSS","FRUI"
"rus","FrtFrshNES","GLU009",34,"RFD","RUSS","FRUI"
"rus","FrtFrshNES","GLU013",14,"RFD","RUSS","FRUI"
"rus","FrtFrshNES","GLU014",93,"RFD","RUSS","FRUI"
"rus","FrtFrshNES","GLU017",554,"RFD","RUSS","FRUI"
"kaz","FrtFrshNES","GLU018",0,"RFD","CEAS","FRUI"
"rus","FrtFrshNES","GLU018",13330,"RFD","RUSS","FRUI"
"ltu","FrtFrshNES","GLU020",1055,"RFD","EUN9","FRUI"
"rus","FrtFrshNES","GLU020",286,"RFD","RUSS","FRUI"
"rus","FrtFrshNES","GLU022",21,"RFD","RUSS","FRUI"
"usa","FrtFrshNES","GLU023",9.77260323812989,"RFD","USA","FRUI"
"irl","FrtFrshNES","GLU024",706.242774566474,"RFD","EU15","FRUI"
"ltu","FrtFrshNES","GLU025",66,"RFD","EUN9","FRUI"
"rus","FrtFrshNES","GLU025",60,"RFD","RUSS","FRUI"
"cze","FrtFrshNES","GLU029",245.027401782767,"RFD","EUN9","FRUI"
"pol","FrtFrshNES","GLU029",489.977358840007,"RFD","EUN9","FRUI"
"pol","FrtFrshNES","GLU030",795.033268045394,"RFD","EUN9","FRUI"
"svk","FrtFrshNES","GLU030",261.511075949367,"RFD","EUN9","FRUI"
"ukr","FrtFrshNES","GLU030",178,"RFD","OEEU","FRUI"
"cze","FrtFrshNES","GLU031",1820.99260277295,"RFD","EUN9","FRUI"
"pol","FrtFrshNES","GLU031",3.95698924731183,"RFD","EUN9","FRUI"
"che","FrtFrshNES","GLU032",352.659596704783,"RFD","SWIT","FRUI"
"ltu","FrtFrshNES","GLU033",4,"RFD","EUN9","FRUI"
"pol","FrtFrshNES","GLU033",131.844283069913,"RFD","EUN9","FRUI"
"rus","FrtFrshNES","GLU033",161,"RFD","RUSS","FRUI"
"ltu","FrtFrshNES","GLU035",2543,"RFD","EUN9","FRUI"
"pol","FrtFrshNES","GLU035",11.9760159893404,"RFD","EUN9","FRUI"
"rus","FrtFrshNES","GLU035",70,"RFD","RUSS","FRUI"
"chn","FrtFrshNES","GLU037",199.710134901418,"RFD","CHIN","FRUI"
"prk","FrtFrshNES","GLU037",2244.69726948951,"RFD","KDPR","FRUI"
"rus","FrtFrshNES","GLU037",43,"RFD","RUSS","FRUI"
"kaz","FrtFrshNES","GLU038",0.135975135975137,"RFD","CEAS","FRUI"
"rus","FrtFrshNES","GLU038",520,"RFD","RUSS","FRUI"
"rus","FrtFrshNES","GLU039",1980,"RFD","RUSS","FRUI"
"ukr","FrtFrshNES","GLU039",5812,"RFD","OEEU","FRUI"
"esp","FrtFrshNES","GLU041",1,"RFD","EU15","FRUI"
"chn","FrtFrshNES","GLU042",170.573793518611,"RFD","CHIN","FRUI"
"mng","FrtFrshNES","GLU042",0.160493827160494,"RFD","MONG","FRUI"
"rus","FrtFrshNES","GLU042",2,"RFD","RUSS","FRUI"
"chn","FrtFrshNES","GLU043",5133.83346693537,"RFD","CHIN","FRUI"
"mng","FrtFrshNES","GLU043",17.8666666666667,"RFD","MONG","FRUI"
"rus","FrtFrshNES","GLU043",355.941849068932,"RFD","RUSS","FRUI"
"aze","FrtFrshNES","GLU045",31.6875,"RFD","CEAS","FRUI"
"geo","FrtFrshNES","GLU045",83,"RFD","OEEU","FRUI"
"kaz","FrtFrshNES","GLU045",0,"RFD","CEAS","FRUI"
"rus","FrtFrshNES","GLU045",11139.929132606,"RFD","RUSS","FRUI"
"geo","FrtFrshNES","GLU047",7,"RFD","OEEU","FRUI"
"mda","FrtFrshNES","GLU047",12.7976020042949,"RFD","OEEU","FRUI"
"rus","FrtFrshNES","GLU047",7809,"RFD","RUSS","FRUI"
"ukr","FrtFrshNES","GLU047",3537,"RFD","OEEU","FRUI"
"mng","FrtFrshNES","GLU048",15.2826086956522,"RFD","MONG","FRUI"
"rus","FrtFrshNES","GLU048",287,"RFD","RUSS","FRUI"
"mda","FrtFrshNES","GLU049",179.01839483884,"RFD","OEEU","FRUI"
"ukr","FrtFrshNES","GLU049",988.821000874785,"RFD","OEEU","FRUI"
"ita","FrtFrshNES","GLU050",1533.89317412178,"RFD","EU15","FRUI"
"smr","FrtFrshNES","GLU050",2,"RFD",NA,"FRUI"
"irn","FrtFrshNES","GLU052",0,"RFD","IRAN","FRUI"
"uzb","FrtFrshNES","GLU052",0,"RFD","CEAS","FRUI"
"rus","FrtFrshNES","GLU053",12345,"RFD","RUSS","FRUI"
"ukr","FrtFrshNES","GLU053",1142,"RFD","OEEU","FRUI"
"bgr","FrtFrshNES","GLU054",5842.85359995955,"RFD","EUN9","FRUI"
"bih","FrtFrshNES","GLU054",102.97129205654,"RFD","OEEU","FRUI"
"che","FrtFrshNES","GLU054",2.90625,"RFD","SWIT","FRUI"
"cze","FrtFrshNES","GLU054",1153.17082416239,"RFD","EUN9","FRUI"
"hun","FrtFrshNES","GLU054",3019.78965347617,"RFD","EUN9","FRUI"
"ita","FrtFrshNES","GLU054",28,"RFD","EU15","FRUI"
"mda","FrtFrshNES","GLU054",118.036779228748,"RFD","OEEU","FRUI"
"pol","FrtFrshNES","GLU054",0.952941176470588,"RFD","EUN9","FRUI"
"rom","FrtFrshNES","GLU054",4581.35015864239,"RFD","EUN9","FRUI"
"svk","FrtFrshNES","GLU054",7696.15273972603,"RFD","EUN9","FRUI"
"ukr","FrtFrshNES","GLU054",326,"RFD","OEEU","FRUI"
"bgr","FrtFrshNES","GLU055",5537.40105681727,"RFD","EUN9","FRUI"
"bih","FrtFrshNES","GLU055",59,"RFD","OEEU","FRUI"
"grc","FrtFrshNES","GLU055",3028.9256194668,"RFD","EU15","FRUI"
"ita","FrtFrshNES","GLU055",26.7455815865187,"RFD","EU15","FRUI"
"rom","FrtFrshNES","GLU055",159.5937349976,"RFD","EUN9","FRUI"
"tur","FrtFrshNES","GLU055",52.9602737467018,"RFD","TURK","FRUI"
"chn","FrtFrshNES","GLU056",0.944795477219821,"RFD","CHIN","FRUI"
"kaz","FrtFrshNES","GLU056",4.5673262548263,"RFD","CEAS","FRUI"
"rus","FrtFrshNES","GLU056",2532,"RFD","RUSS","FRUI"
"che","FrtFrshNES","GLU057",7.875,"RFD","SWIT","FRUI"
"ita","FrtFrshNES","GLU057",1658.69536831043,"RFD","EU15","FRUI"
"kgz","FrtFrshNES","GLU058",7.84313725490196,"RFD","CEAS","FRUI"
"tjk","FrtFrshNES","GLU058",1519.42057230586,"RFD","CEAS","FRUI"
"uzb","FrtFrshNES","GLU058",641.217158497377,"RFD","CEAS","FRUI"
"ita","FrtFrshNES","GLU059",1765.31126291556,"RFD","EU15","FRUI"
"esp","FrtFrshNES","GLU060",58.3824630190697,"RFD","EU15","FRUI"
"prt","FrtFrshNES","GLU060",327.987173258187,"RFD","EU15","FRUI"
"esp","FrtFrshNES","GLU061",4.49970208540218,"RFD","EU15","FRUI"
"ita","FrtFrshNES","GLU061",0.92,"RFD","EU15","FRUI"
"che","FrtFrshNES","GLU062",46.068317677199,"RFD","SWIT","FRUI"
"ita","FrtFrshNES","GLU062",1,"RFD","EU15","FRUI"
"esp","FrtFrshNES","GLU063",71.9873346033054,"RFD","EU15","FRUI"
"ita","FrtFrshNES","GLU063",323.436889833818,"RFD","EU15","FRUI"
"esp","FrtFrshNES","GLU064",1.62105263157895,"RFD","EU15","FRUI"
"kor","FrtFrshNES","GLU065",10336.214218625,"RFD","ROK","FRUI"
"prk","FrtFrshNES","GLU065",42192.7569878749,"RFD","KDPR","FRUI"
"chn","FrtFrshNES","GLU066",23036.4294696661,"RFD","CHIN","FRUI"
"prk","FrtFrshNES","GLU066",7594.78713343248,"RFD","KDPR","FRUI"
"esp","FrtFrshNES","GLU067",1422.4705415986,"RFD","EU15","FRUI"
"chn","FrtFrshNES","GLU068",22.5165481735719,"RFD","CHIN","FRUI"
"kgz","FrtFrshNES","GLU068",8.09534794309881,"RFD","CEAS","FRUI"
"ita","FrtFrshNES","GLU069",665.134434886977,"RFD","EU15","FRUI"
"geo","FrtFrshNES","GLU070",927.96008495432,"RFD","OEEU","FRUI"
"tur","FrtFrshNES","GLU070",564.993141083659,"RFD","TURK","FRUI"
"esp","FrtFrshNES","GLU071",833.449900245492,"RFD","EU15","FRUI"
"prt","FrtFrshNES","GLU071",375.470680510032,"RFD","EU15","FRUI"
"arm","FrtFrshNES","GLU072",3.09092960288808,"RFD","ARME","FRUI"
"aze","FrtFrshNES","GLU072",13921.2992900687,"RFD","CEAS","FRUI"
"geo","FrtFrshNES","GLU072",1888.70619299088,"RFD","OEEU","FRUI"
"irn","FrtFrshNES","GLU072",3.14192389054369,"RFD","IRAN","FRUI"
"rus","FrtFrshNES","GLU072",19,"RFD","RUSS","FRUI"
"tur","FrtFrshNES","GLU072",61.1179497512361,"RFD","TURK","FRUI"
"esp","FrtFrshNES","GLU073",1327.11780024383,"RFD","EU15","FRUI"
"esp","FrtFrshNES","GLU074",1410.16150182047,"RFD","EU15","FRUI"
"prt","FrtFrshNES","GLU074",326.296614970611,"RFD","EU15","FRUI"
"cyp","FrtFrshNES","GLU075",0,"RFD","EUN9","FRUI"
"egy","FrtFrshNES","GLU075",0,"RFD","EGYP","FRUI"
"grc","FrtFrshNES","GLU075",5.78245614035088,"RFD","EU15","FRUI"
"isr","FrtFrshNES","GLU075",0,"RFD","ISRA","FRUI"
"lbn","FrtFrshNES","GLU075",1271.20655405218,"RFD","LEBA","FRUI"
"pse","FrtFrshNES","GLU075",258.733547736764,"RFD",NA,"FRUI"
"syr","FrtFrshNES","GLU075",1384.05678130326,"RFD","SYRI","FRUI"
"tur","FrtFrshNES","GLU075",431.675989285328,"RFD","TURK","FRUI"
"kaz","FrtFrshNES","GLU076",0.0142289979355255,"RFD","CEAS","FRUI"
"kgz","FrtFrshNES","GLU076",166.145348837209,"RFD","CEAS","FRUI"
"rus","FrtFrshNES","GLU076",9,"RFD","RUSS","FRUI"
"tjk","FrtFrshNES","GLU076",58.7486020226056,"RFD","CEAS","FRUI"
"uzb","FrtFrshNES","GLU076",263.944332431768,"RFD","CEAS","FRUI"
"chn","FrtFrshNES","GLU077",54482.7418227593,"RFD","CHIN","FRUI"
"chn","FrtFrshNES","GLU078",129996.447368727,"RFD","CHIN","FRUI"
"chn","FrtFrshNES","GLU079",29709.0266377903,"RFD","CHIN","FRUI"
"dza","FrtFrshNES","GLU080",4939.87858575198,"RFD","ALGE","FRUI"
"lby","FrtFrshNES","GLU080",250.599965558808,"RFD","LIBY","FRUI"
"mar","FrtFrshNES","GLU080",130.68362720403,"RFD","MORO","FRUI"
"tun","FrtFrshNES","GLU080",8852.02317713635,"RFD","TUNI","FRUI"
"esp","FrtFrshNES","GLU081",1336.52814284109,"RFD","EU15","FRUI"
"prt","FrtFrshNES","GLU081",381.046216468327,"RFD","EU15","FRUI"
"irn","FrtFrshNES","GLU082",0,"RFD","IRAN","FRUI"
"esp","FrtFrshNES","GLU083",1371.07407055637,"RFD","EU15","FRUI"
"irn","FrtFrshNES","GLU084",0,"RFD","IRAN","FRUI"
"syr","FrtFrshNES","GLU084",1636.36518170423,"RFD","SYRI","FRUI"
"tur","FrtFrshNES","GLU084",259.443582995808,"RFD","TURK","FRUI"
"chn","FrtFrshNES","GLU085",27.9615700811647,"RFD","CHIN","FRUI"
"kgz","FrtFrshNES","GLU085",58.3668678739101,"RFD","CEAS","FRUI"
"tjk","FrtFrshNES","GLU085",2,"RFD","CEAS","FRUI"
"mar","FrtFrshNES","GLU086",3728.22201554148,"RFD","MORO","FRUI"
"mrt","FrtFrshNES","GLU086",9,"RFD","MAUA","FRUI"
"bdi","FrtFrshNES","GLU087",10815,"RFD","BURU","FRUI"
"cod","FrtFrshNES","GLU087",155,"RFD","CODR","FRUI"
"egy","FrtFrshNES","GLU087",0,"RFD","EGYP","FRUI"
"eri","FrtFrshNES","GLU087",21.6,"RFD","ERIT","FRUI"
"eth","FrtFrshNES","GLU087",3116.73645350613,"RFD","ETHN","FRUI"
"ken","FrtFrshNES","GLU087",1066.82061624257,"RFD","KENY","FRUI"
"rwa","FrtFrshNES","GLU087",8523,"RFD","RWAN","FRUI"
"sdn","FrtFrshNES","GLU087",56506,"RFD","SUDA","FRUI"
"tza","FrtFrshNES","GLU087",3347.35230643847,"RFD","TANZ","FRUI"
"uga","FrtFrshNES","GLU087",6857,"RFD","UGAN","FRUI"
"irn","FrtFrshNES","GLU088",0,"RFD","IRAN","FRUI"
"ind","FrtFrshNES","GLU089",11922.3707917817,"RFD","INDI","FRUI"
"pak","FrtFrshNES","GLU089",19304.0182493343,"RFD","PAKI","FRUI"
"irn","FrtFrshNES","GLU090",0,"RFD","IRAN","FRUI"
"mex","FrtFrshNES","GLU091",0.424988388295402,"RFD","MEXI","FRUI"
"jor","FrtFrshNES","GLU093",0,"RFD","JORD","FRUI"
"sau","FrtFrshNES","GLU093",5119,"RFD","SAUD","FRUI"
"yem","FrtFrshNES","GLU093",0,"RFD","YEME","FRUI"
"are","FrtFrshNES","GLU094",0,"RFD","UAEM","FRUI"
"bhr","FrtFrshNES","GLU094",365.529801324503,"RFD",NA,"FRUI"
"kwt","FrtFrshNES","GLU094",38.9428571428571,"RFD","KUWA","FRUI"
"omn","FrtFrshNES","GLU094",0,"RFD",NA,"FRUI"
"sau","FrtFrshNES","GLU094",19936,"RFD","SAUD","FRUI"
"yem","FrtFrshNES","GLU094",0,"RFD","YEME","FRUI"
"isr","FrtFrshNES","GLU095",0,"RFD","ISRA","FRUI"
"jor","FrtFrshNES","GLU095",376.605903560162,"RFD","JORD","FRUI"
"lbn","FrtFrshNES","GLU095",979.445775004217,"RFD","LEBA","FRUI"
"pse","FrtFrshNES","GLU095",133.604898085717,"RFD",NA,"FRUI"
"syr","FrtFrshNES","GLU095",430.36501938948,"RFD","SYRI","FRUI"
"mex","FrtFrshNES","GLU096",5.69012468951404,"RFD","MEXI","FRUI"
"afg","FrtFrshNES","GLU097",0,"RFD","AFGH","FRUI"
"irn","FrtFrshNES","GLU097",0,"RFD","IRAN","FRUI"
"pak","FrtFrshNES","GLU097",37.6704545454545,"RFD","PAKI","FRUI"
"jor","FrtFrshNES","GLU098",1.84462049578329,"RFD","JORD","FRUI"
"sau","FrtFrshNES","GLU098",10,"RFD","SAUD","FRUI"
"jor","FrtFrshNES","GLU099",3.44589433481859,"RFD","JORD","FRUI"
"lbn","FrtFrshNES","GLU099",80,"RFD","LEBA","FRUI"
"sau","FrtFrshNES","GLU099",2274,"RFD","SAUD","FRUI"
"syr","FrtFrshNES","GLU099",986.220029116543,"RFD","SYRI","FRUI"
"tur","FrtFrshNES","GLU099",2.93472,"RFD","TURK","FRUI"
"eri","FrtFrshNES","GLU100",0,"RFD","ERIT","FRUI"
"eth","FrtFrshNES","GLU100",39.484270242393,"RFD","ETHN","FRUI"
"sdn","FrtFrshNES","GLU100",70,"RFD","SUDA","FRUI"
"som","FrtFrshNES","GLU100",273.484434253462,"RFD","SOMA","FRUI"
"yem","FrtFrshNES","GLU100",82,"RFD","YEME","FRUI"
"cub","FrtFrshNES","GLU101",11590,"RFD","CUBA","FRUI"
"dom","FrtFrshNES","GLU101",8091.98977440097,"RFD","DOMI","FRUI"
"hti","FrtFrshNES","GLU101",12230.0904761593,"RFD","HAIT","FRUI"
"pri","FrtFrshNES","GLU101",421.828729654893,"RFD",NA,"FRUI"
"irn","FrtFrshNES","GLU102",0,"RFD","IRAN","FRUI"
"pak","FrtFrshNES","GLU102",234.435632504887,"RFD","PAKI","FRUI"
"chn","FrtFrshNES","GLU103",20908,"RFD","CHIN","FRUI"
"irn","FrtFrshNES","GLU104",0,"RFD","IRAN","FRUI"
"pak","FrtFrshNES","GLU104",1165.4990990991,"RFD","PAKI","FRUI"
"mex","FrtFrshNES","GLU105",1133.66867390328,"RFD","MEXI","FRUI"
"chn","FrtFrshNES","GLU106",161722.009823869,"RFD","CHIN","FRUI"
"ind","FrtFrshNES","GLU107",63909.2575339319,"RFD","INDI","FRUI"
"pak","FrtFrshNES","GLU107",3554.64984078681,"RFD","PAKI","FRUI"
"chn","FrtFrshNES","GLU108",16558.3225569591,"RFD","CHIN","FRUI"
"vnm","FrtFrshNES","GLU108",3083.14345952883,"RFD","VIET","FRUI"
"chn","FrtFrshNES","GLU109",1443.81350958226,"RFD","CHIN","FRUI"
"lao","FrtFrshNES","GLU109",67,"RFD","LAO","FRUI"
"vnm","FrtFrshNES","GLU109",48229.9377710309,"RFD","VIET","FRUI"
"bgd","FrtFrshNES","GLU110",24724,"RFD","BANG","FRUI"
"btn","FrtFrshNES","GLU110",271,"RFD",NA,"FRUI"
"chn","FrtFrshNES","GLU110",1.32945736434109,"RFD","CHIN","FRUI"
"ind","FrtFrshNES","GLU110",154720.755228301,"RFD","INDI","FRUI"
"mmr","FrtFrshNES","GLU110",144.668693009119,"RFD","MYAN","FRUI"
"npl","FrtFrshNES","GLU110",46371.0118346953,"RFD","NEPA","FRUI"
"blz","FrtFrshNES","GLU111",620.67053081147,"RFD","BELI","FRUI"
"gtm","FrtFrshNES","GLU111",4611.81649765991,"RFD","GUAT","FRUI"
"hnd","FrtFrshNES","GLU111",161.295786758383,"RFD","HOND","FRUI"
"chn","FrtFrshNES","GLU112",17206.3228089028,"RFD","CHIN","FRUI"
"vnm","FrtFrshNES","GLU112",1013.03172342354,"RFD","VIET","FRUI"
"ind","FrtFrshNES","GLU113",5390.23350981003,"RFD","INDI","FRUI"
"mex","FrtFrshNES","GLU114",1345.57931976167,"RFD","MEXI","FRUI"
"mex","FrtFrshNES","GLU115",4.11085636136921,"RFD","MEXI","FRUI"
"bgd","FrtFrshNES","GLU116",864,"RFD","BANG","FRUI"
"ind","FrtFrshNES","GLU116",643,"RFD","INDI","FRUI"
"mmr","FrtFrshNES","GLU116",16997.3045527096,"RFD","MYAN","FRUI"
"ind","FrtFrshNES","GLU117",8862.15990379599,"RFD","INDI","FRUI"
"ind","FrtFrshNES","GLU118",15015.7333724765,"RFD","INDI","FRUI"
"phl","FrtFrshNES","GLU119",20270,"RFD","PHIL","FRUI"
"ind","FrtFrshNES","GLU120",9632.61258597711,"RFD","INDI","FRUI"
"ind","FrtFrshNES","GLU122",22459.9376546829,"RFD","INDI","FRUI"
"ind","FrtFrshNES","GLU123",44490.115593719,"RFD","INDI","FRUI"
"chn","FrtFrshNES","GLU124",28484.7284901296,"RFD","CHIN","FRUI"
"chn","FrtFrshNES","GLU125",2493.48268107938,"RFD","CHIN","FRUI"
"khm","FrtFrshNES","GLU125",7158.91770318427,"RFD","CAMB","FRUI"
"lao","FrtFrshNES","GLU125",5823.6648057554,"RFD","LAO","FRUI"
"mmr","FrtFrshNES","GLU125",7502.32120838471,"RFD","MYAN","FRUI"
"tha","FrtFrshNES","GLU125",6834.29777727098,"RFD","THAI","FRUI"
"vnm","FrtFrshNES","GLU125",41731.8995496033,"RFD","VIET","FRUI"
"khm","FrtFrshNES","GLU126",741,"RFD","CAMB","FRUI"
"lao","FrtFrshNES","GLU126",320,"RFD","LAO","FRUI"
"vnm","FrtFrshNES","GLU126",75716.5323611605,"RFD","VIET","FRUI"
"chn","FrtFrshNES","GLU127",1616.82057207931,"RFD","CHIN","FRUI"
"mmr","FrtFrshNES","GLU127",22579.1471188453,"RFD","MYAN","FRUI"
"tha","FrtFrshNES","GLU127",62.3239715843383,"RFD","THAI","FRUI"
"ind","FrtFrshNES","GLU128",6081.51639353933,"RFD","INDI","FRUI"
"ind","FrtFrshNES","GLU129",13654.3988668036,"RFD","INDI","FRUI"
"mex","FrtFrshNES","GLU130",36.2250413142802,"RFD","MEXI","FRUI"
"mex","FrtFrshNES","GLU131",532.49582510325,"RFD","MEXI","FRUI"
"mex","FrtFrshNES","GLU132",7107.89937657224,"RFD","MEXI","FRUI"
"blz","FrtFrshNES","GLU133",1,"RFD","BELI","FRUI"
"gtm","FrtFrshNES","GLU133",3777.54478522445,"RFD","GUAT","FRUI"
"mex","FrtFrshNES","GLU134",4371.02477901753,"RFD","MEXI","FRUI"
"cri","FrtFrshNES","GLU135",17029.3899075407,"RFD","COST","FRUI"
"gtm","FrtFrshNES","GLU135",4971.00988888298,"RFD","GUAT","FRUI"
"hnd","FrtFrshNES","GLU135",5250.39513822688,"RFD","HOND","FRUI"
"nic","FrtFrshNES","GLU135",1821.59527824621,"RFD","NICA","FRUI"
"pan","FrtFrshNES","GLU135",1258.28481549094,"RFD","PANA","FRUI"
"slv","FrtFrshNES","GLU135",1328,"RFD","ELSA","FRUI"
"chn","FrtFrshNES","GLU137",923.583083290222,"RFD","CHIN","FRUI"
"ind","FrtFrshNES","GLU137",487.89613679544,"RFD","INDI","FRUI"
"mmr","FrtFrshNES","GLU137",146099.288096646,"RFD","MYAN","FRUI"
"mmr","FrtFrshNES","GLU138",39940.8177125725,"RFD","MYAN","FRUI"
"idn","FrtFrshNES","GLU139",1,"RFD","INDO","FRUI"
"mmr","FrtFrshNES","GLU139",11144.3563148261,"RFD","MYAN","FRUI"
"mys","FrtFrshNES","GLU139",4322.25999859669,"RFD","MALY","FRUI"
"sgp","FrtFrshNES","GLU139",2,"RFD","SING","FRUI"
"tha","FrtFrshNES","GLU139",2310.87392516976,"RFD","THAI","FRUI"
"ind","FrtFrshNES","GLU140",64794.0192521102,"RFD","INDI","FRUI"
"ben","FrtFrshNES","GLU142",11402.5326442802,"RFD","BENI","FRUI"
"bfa","FrtFrshNES","GLU142",268.331569664903,"RFD","BURK","FRUI"
"civ","FrtFrshNES","GLU142",1061.02001295381,"RFD","CDIV","FRUI"
"gha","FrtFrshNES","GLU142",4640,"RFD","GHAN","FRUI"
"gmb","FrtFrshNES","GLU142",632,"RFD","GAMB","FRUI"
"gnb","FrtFrshNES","GLU142",1401.09933700886,"RFD","GUIB","FRUI"
"nga","FrtFrshNES","GLU142",38716.4264356686,"RFD","NIGA","FRUI"
"sen","FrtFrshNES","GLU142",1092.71348607134,"RFD","SENE","FRUI"
"sle","FrtFrshNES","GLU142",8204,"RFD","SIER","FRUI"
"tgo","FrtFrshNES","GLU142",1512.10014574224,"RFD","TOGO","FRUI"
"col","FrtFrshNES","GLU143",1131.7756686799,"RFD","COLO","FRUI"
"pan","FrtFrshNES","GLU143",20.1198910081744,"RFD","PANA","FRUI"
"tto","FrtFrshNES","GLU143",4851,"RFD","TRIN","FRUI"
"ven","FrtFrshNES","GLU143",687.439230487564,"RFD","VENE","FRUI"
"dza","FrtFrshNES","GLU144",90.1829335242869,"RFD","ALGE","FRUI"
"egy","FrtFrshNES","GLU144",0,"RFD","EGYP","FRUI"
"lby","FrtFrshNES","GLU144",7.47453861927546,"RFD","LIBY","FRUI"
"mar","FrtFrshNES","GLU144",0.183329953356317,"RFD","MORO","FRUI"
"mli","FrtFrshNES","GLU144",0.926590538336052,"RFD","MALI","FRUI"
"mrt","FrtFrshNES","GLU144",51,"RFD","MAUA","FRUI"
"sdn","FrtFrshNES","GLU144",4,"RFD","SUDA","FRUI"
"tcd","FrtFrshNES","GLU144",34,"RFD","CHAD","FRUI"
"tun","FrtFrshNES","GLU144",27,"RFD","TUNI","FRUI"
"ind","FrtFrshNES","GLU145",11322.6420128845,"RFD","INDI","FRUI"
"lao","FrtFrshNES","GLU146",12,"RFD","LAO","FRUI"
"mmr","FrtFrshNES","GLU146",8,"RFD","MYAN","FRUI"
"tha","FrtFrshNES","GLU146",2739.57248399777,"RFD","THAI","FRUI"
"ind","FrtFrshNES","GLU147",12421.5150759661,"RFD","INDI","FRUI"
"khm","FrtFrshNES","GLU148",460,"RFD","CAMB","FRUI"
"tha","FrtFrshNES","GLU148",936.499621302287,"RFD","THAI","FRUI"
"vnm","FrtFrshNES","GLU148",20,"RFD","VIET","FRUI"
"ben","FrtFrshNES","GLU149",3078.05723437831,"RFD","BENI","FRUI"
"bfa","FrtFrshNES","GLU149",2015.32544449069,"RFD","BURK","FRUI"
"civ","FrtFrshNES","GLU149",89.8466096115866,"RFD","CDIV","FRUI"
"cmr","FrtFrshNES","GLU149",4316.3184051924,"RFD","CAME","FRUI"
"mli","FrtFrshNES","GLU149",78.5462107208872,"RFD","MALI","FRUI"
"mrt","FrtFrshNES","GLU149",6,"RFD","MAUA","FRUI"
"ner","FrtFrshNES","GLU149",5504.29441168931,"RFD","NIGE","FRUI"
"nga","FrtFrshNES","GLU149",85036.9118669023,"RFD","NIGA","FRUI"
"sle","FrtFrshNES","GLU149",47,"RFD","SIER","FRUI"
"tcd","FrtFrshNES","GLU149",1074,"RFD","CHAD","FRUI"
"cmr","FrtFrshNES","GLU151",4341.57298507687,"RFD","CAME","FRUI"
"ner","FrtFrshNES","GLU151",1266.32142857143,"RFD","NIGE","FRUI"
"nga","FrtFrshNES","GLU151",32520.172655239,"RFD","NIGA","FRUI"
"sdn","FrtFrshNES","GLU151",5651,"RFD","SUDA","FRUI"
"tcd","FrtFrshNES","GLU151",9189,"RFD","CHAD","FRUI"
"mli","FrtFrshNES","GLU152",31.6374291853878,"RFD","MALI","FRUI"
"mrt","FrtFrshNES","GLU152",508,"RFD","MAUA","FRUI"
"sen","FrtFrshNES","GLU152",277.118693781776,"RFD","SENE","FRUI"
"ind","FrtFrshNES","GLU153",19060.2265728701,"RFD","INDI","FRUI"
"lka","FrtFrshNES","GLU154",10322,"RFD","SRIL","FRUI"
"ind","FrtFrshNES","GLU155",14450.374375518,"RFD","INDI","FRUI"
"bol","FrtFrshNES","GLU156",1040.42143261608,"RFD","BOLI","FRUI"
"col","FrtFrshNES","GLU156",2876.91174705573,"RFD","COLO","FRUI"
"ecu","FrtFrshNES","GLU156",7475.42830099385,"RFD","ECUA","FRUI"
"per","FrtFrshNES","GLU156",2685.99916728991,"RFD","PERU","FRUI"
"ven","FrtFrshNES","GLU156",2044.39203510854,"RFD","VENE","FRUI"
"col","FrtFrshNES","GLU157",953.438066255108,"RFD","COLO","FRUI"
"ecu","FrtFrshNES","GLU157",10789.005407965,"RFD","ECUA","FRUI"
"pan","FrtFrshNES","GLU157",278.950569105691,"RFD","PANA","FRUI"
