# File: NEI_2011_GCAM_sectors.csv
# Title: mapping file for NEI 2011 and GCAM-USA sectors by sector and fuel
# Units: Units-in-table
state,pollutant,GCAM_sector,CEDS_Fuel,unit,emissions
MA,Volatile Organic Compounds,building_resid,diesel_oil,TON,224.49
MA,Volatile Organic Compounds,building_resid,hard_coal,TON,0
MA,Volatile Organic Compounds,building_resid,light_oil,TON,1.42
MA,Volatile Organic Compounds,building_resid,natural_gas,TON,363.41
MA,Volatile Organic Compounds,elec_heat,biomass,TON,15.6968
MA,Volatile Organic Compounds,elec_heat,diesel_oil,TON,73.8658
MA,Volatile Organic Compounds,elec_heat,hard_coal,TON,50.88
MA,Volatile Organic Compounds,elec_heat,heavy_oil,TON,3.4399
MA,Volatile Organic Compounds,elec_heat,light_oil,TON,0.0729
MA,Volatile Organic Compounds,elec_heat,natural_gas,TON,175.2726
MA,Volatile Organic Compounds,industry_energy,Process,TON,161.58
MA,Volatile Organic Compounds,industry_energy,diesel_oil,TON,1208.81643
MA,Volatile Organic Compounds,industry_energy,light_oil,TON,19924.76686
MA,Volatile Organic Compounds,industry_energy,natural_gas,TON,592.9865278
MA,Volatile Organic Compounds,industry_processes,Process,TON,49761.47429
MA,Volatile Organic Compounds,landfills,Process,TON,1428.114732
MA,Volatile Organic Compounds,oil_gas,Process,TON,8298.673298
MA,Volatile Organic Compounds,trn_domestic air,diesel_oil,TON,480.4861534
MA,Volatile Organic Compounds,trn_domestic ship,diesel_oil,TON,275.4698353
MA,Volatile Organic Compounds,trn_rail,diesel_oil,TON,205.752924
MA,Volatile Organic Compounds,trn_rail,light_oil,TON,0.276781701
MA,Volatile Organic Compounds,trn_rail,natural_gas,TON,0.002791239
MD,Ammonia,Beef,Process,TON,528.1447218
MD,Ammonia,Dairy,Process,TON,2652.084547
MD,Ammonia,Other_Farm,Process,TON,3240.418551
MD,Ammonia,Pork,Process,TON,232.83909
MD,Ammonia,Poultry,Process,TON,15865.31319
MD,Ammonia,Road-LDV,diesel_oil,TON,7.77116327
MD,Ammonia,Road-LDV,light_oil,TON,1739.07042
MD,Ammonia,Road-bus,diesel_oil,TON,3.90842272
MD,Ammonia,Road-bus,light_oil,TON,0.573745188
MD,Ammonia,Road-bus,natural_gas,TON,0.22862789
MD,Ammonia,Road-truck-Light-Commertial,diesel_oil,TON,6.5749813
MD,Ammonia,Road-truck-Light-Commertial,light_oil,TON,203.851037
MD,Ammonia,Road-truck-Long-haul,diesel_oil,TON,37.2968314
MD,Ammonia,Road-truck-Long-haul,light_oil,TON,1.055954049
MD,Ammonia,Road-truck-Short-haul,diesel_oil,TON,39.2234811
MD,Ammonia,Road-truck-Short-haul,light_oil,TON,6.540147047
MD,Ammonia,SheepGoat,Process,TON,195.10524
MD,Ammonia,building_comm,diesel_oil,TON,36.766413
MD,Ammonia,building_comm,heavy_oil,TON,0.103599943
MD,Ammonia,building_comm,light_oil,TON,0.59899985
MD,Ammonia,building_comm,natural_gas,TON,16.04019586
MD,Ammonia,building_resid,biomass,TON,192.0216926
MD,Ammonia,building_resid,diesel_oil,TON,68.812998
MD,Ammonia,building_resid,hard_coal,TON,1.986059153
MD,Ammonia,building_resid,light_oil,TON,3.0716
MD,Ammonia,building_resid,natural_gas,TON,776.0910544
MD,Ammonia,cement,Process,TON,40.9999
MD,Ammonia,elec_heat,diesel_oil,TON,9.972742
MD,Ammonia,elec_heat,hard_coal,TON,76.077941
MD,Ammonia,elec_heat,heavy_oil,TON,1.155028
MD,Ammonia,elec_heat,natural_gas,TON,17.065613
MD,Ammonia,industry_energy,diesel_oil,TON,14.78347275
MD,Ammonia,industry_energy,light_oil,TON,4.805004498
MD,Ammonia,industry_processes,Process,TON,146.4229575
MD,Ammonia,landfills,Process,TON,1.82089
MD,Ammonia,trn_domestic ship,diesel_oil,TON,3.593323405
MD,Ammonia,trn_rail,diesel_oil,TON,2.030201683
MD,Ammonia,trn_rail,light_oil,TON,0.001272522
MD,Carbon Dioxide,Road-LDV,diesel_oil,TON,305069.783
MD,Carbon Dioxide,Road-LDV,light_oil,TON,21636493.3
MD,Carbon Dioxide,Road-bus,diesel_oil,TON,228921.0756
MD,Carbon Dioxide,Road-bus,light_oil,TON,16351.5917
MD,Carbon Dioxide,Road-bus,natural_gas,TON,9239.4775
MD,Carbon Dioxide,Road-truck-Light-Commertial,diesel_oil,TON,239386.21
MD,Carbon Dioxide,Road-truck-Light-Commertial,light_oil,TON,3041908.3
MD,Carbon Dioxide,Road-truck-Long-haul,diesel_oil,TON,2009594.105
MD,Carbon Dioxide,Road-truck-Long-haul,light_oil,TON,26748.74073
MD,Carbon Dioxide,Road-truck-Short-haul,diesel_oil,TON,2708099.65
MD,Carbon Dioxide,Road-truck-Short-haul,light_oil,TON,180874.3173
MD,Carbon Dioxide,industry_energy,diesel_oil,TON,1819221.382
MD,Carbon Dioxide,industry_energy,light_oil,TON,335158.987
MD,Carbon Dioxide,industry_energy,natural_gas,TON,163962.8103
MD,Carbon Dioxide,trn_rail,diesel_oil,TON,2134.49716
MD,Carbon Dioxide,trn_rail,light_oil,TON,95.4595052
MD,Carbon Dioxide,trn_rail,natural_gas,TON,3.31228327
MD,Carbon Monoxide,AWB,Process,TON,1604.96734
MD,Carbon Monoxide,Road-LDV,diesel_oil,TON,5138.01145
MD,Carbon Monoxide,Road-LDV,light_oil,TON,292025.931
MD,Carbon Monoxide,Road-bus,diesel_oil,TON,625.195613
MD,Carbon Monoxide,Road-bus,light_oil,TON,683.238702
MD,Carbon Monoxide,Road-bus,natural_gas,TON,73.737793
MD,Carbon Monoxide,Road-truck-Light-Commertial,diesel_oil,TON,1743.93256
MD,Carbon Monoxide,Road-truck-Light-Commertial,light_oil,TON,46926.794
MD,Carbon Monoxide,Road-truck-Long-haul,diesel_oil,TON,4970.805318
MD,Carbon Monoxide,Road-truck-Long-haul,light_oil,TON,558.547231
MD,Carbon Monoxide,Road-truck-Short-haul,diesel_oil,TON,4980.82445
MD,Carbon Monoxide,Road-truck-Short-haul,light_oil,TON,5984.950928
MD,Carbon Monoxide,building_comm,biomass,TON,235.8668222
MD,Carbon Monoxide,building_comm,diesel_oil,TON,268.268049
MD,Carbon Monoxide,building_comm,hard_coal,TON,68.86149069
MD,Carbon Monoxide,building_comm,heavy_oil,TON,3.911920198
MD,Carbon Monoxide,building_comm,light_oil,TON,3.032944079
MD,Carbon Monoxide,building_comm,natural_gas,TON,3950.42624
MD,Carbon Monoxide,building_resid,biomass,TON,20857.42233
MD,Carbon Monoxide,building_resid,diesel_oil,TON,344.06509
MD,Carbon Monoxide,building_resid,hard_coal,TON,305.264771
MD,Carbon Monoxide,building_resid,light_oil,TON,15.3574
MD,Carbon Monoxide,building_resid,natural_gas,TON,1709.669182
MD,Carbon Monoxide,cement,Process,TON,967.638335
MD,Carbon Monoxide,elec_heat,diesel_oil,TON,111.3901206
MD,Carbon Monoxide,elec_heat,hard_coal,TON,3158.14
MD,Carbon Monoxide,elec_heat,heavy_oil,TON,13.258
MD,Carbon Monoxide,elec_heat,natural_gas,TON,471.308315
MD,Carbon Monoxide,industry_energy,diesel_oil,TON,7889.312246
MD,Carbon Monoxide,industry_energy,light_oil,TON,52649.64565
MD,Carbon Monoxide,industry_energy,natural_gas,TON,6944.315771
MD,Carbon Monoxide,industry_processes,Process,TON,22987.17374
MD,Carbon Monoxide,landfills,Process,TON,18718.76469
MD,Carbon Monoxide,oil_gas,Process,TON,51.28222479
MD,Carbon Monoxide,trn_domestic air,diesel_oil,TON,6288.080021
MD,Carbon Monoxide,trn_domestic ship,diesel_oil,TON,866.0556527
MD,Carbon Monoxide,trn_rail,diesel_oil,TON,563.926277
MD,Carbon Monoxide,trn_rail,light_oil,TON,24.7037524
MD,Carbon Monoxide,trn_rail,natural_gas,TON,0.176440066
MD,Methane,Road-LDV,diesel_oil,TON,14.1415894
MD,Methane,Road-LDV,light_oil,TON,783.09488
MD,Methane,Road-bus,diesel_oil,TON,4.652361011
MD,Methane,Road-bus,light_oil,TON,1.258683609
MD,Methane,Road-bus,natural_gas,TON,70.514535
MD,Methane,Road-truck-Light-Commertial,diesel_oil,TON,7.1785419
MD,Methane,Road-truck-Light-Commertial,light_oil,TON,158.975458
MD,Methane,Road-truck-Long-haul,diesel_oil,TON,219.5480923
MD,Methane,Road-truck-Long-haul,light_oil,TON,0.616034612
MD,Methane,Road-truck-Short-haul,diesel_oil,TON,47.3066441
MD,Methane,Road-truck-Short-haul,light_oil,TON,10.67405338
MD,Nitrogen Oxides,AWB,Process,TON,67.5364272
MD,Nitrogen Oxides,Road-LDV,diesel_oil,TON,998.997754
MD,Nitrogen Oxides,Road-LDV,light_oil,TON,38527.5164
MD,Nitrogen Oxides,Road-bus,diesel_oil,TON,1496.369876
MD,Nitrogen Oxides,Road-bus,light_oil,TON,72.77668917
MD,Nitrogen Oxides,Road-bus,natural_gas,TON,49.583815
MD,Nitrogen Oxides,Road-truck-Light-Commertial,diesel_oil,TON,937.7256
MD,Nitrogen Oxides,Road-truck-Light-Commertial,light_oil,TON,6703.3182
MD,Nitrogen Oxides,Road-truck-Long-haul,diesel_oil,TON,16310.39007
MD,Nitrogen Oxides,Road-truck-Long-haul,light_oil,TON,95.8072586
MD,Nitrogen Oxides,Road-truck-Short-haul,diesel_oil,TON,15460.7225
MD,Nitrogen Oxides,Road-truck-Short-haul,light_oil,TON,670.1152891
MD,Nitrogen Oxides,building_comm,biomass,TON,35.0253717
MD,Nitrogen Oxides,building_comm,diesel_oil,TON,1065.77822
MD,Nitrogen Oxides,building_comm,hard_coal,TON,68.15249194
MD,Nitrogen Oxides,building_comm,heavy_oil,TON,62.05661559
MD,Nitrogen Oxides,building_comm,light_oil,TON,10.80617968
MD,Nitrogen Oxides,building_comm,natural_gas,TON,5366.891967
MD,Nitrogen Oxides,building_resid,biomass,TON,335.4535255
MD,Nitrogen Oxides,building_resid,diesel_oil,TON,1238.6346
MD,Nitrogen Oxides,building_resid,hard_coal,TON,9.67139531
MD,Nitrogen Oxides,building_resid,light_oil,TON,55.2871
MD,Nitrogen Oxides,building_resid,natural_gas,TON,4207.622231
MD,Nitrogen Oxides,cement,Process,TON,4244.842649
MD,Nitrogen Oxides,elec_heat,diesel_oil,TON,519.89792
MD,Nitrogen Oxides,elec_heat,hard_coal,TON,16823.24
MD,Nitrogen Oxides,elec_heat,heavy_oil,TON,98.9125
MD,Nitrogen Oxides,elec_heat,natural_gas,TON,1048.746989
MD,Nitrogen Oxides,industry_energy,diesel_oil,TON,14263.89486
MD,Nitrogen Oxides,industry_energy,light_oil,TON,2048.105732
MD,Nitrogen Oxides,industry_energy,natural_gas,TON,1018.755565
MD,Nitrogen Oxides,industry_processes,Process,TON,2023.033196
MD,Nitrogen Oxides,landfills,Process,TON,2667.182823
MD,Nitrogen Oxides,oil_gas,Process,TON,29.00166908
MD,Nitrogen Oxides,trn_domestic air,diesel_oil,TON,876.4498295
MD,Nitrogen Oxides,trn_domestic ship,diesel_oil,TON,10952.64678
MD,Nitrogen Oxides,trn_rail,diesel_oil,TON,3347.263485
MD,Nitrogen Oxides,trn_rail,light_oil,TON,0.382030121
MD,Nitrogen Oxides,trn_rail,natural_gas,TON,0.03335102
MD,Nitrous Oxide,Road-LDV,diesel_oil,TON,0.828657894
MD,Nitrous Oxide,Road-LDV,light_oil,TON,832.96838
MD,Nitrous Oxide,Road-bus,diesel_oil,TON,0.509227819
MD,Nitrous Oxide,Road-bus,light_oil,TON,0.567961625
MD,Nitrous Oxide,Road-bus,natural_gas,TON,0.5899679
MD,Nitrous Oxide,Road-truck-Light-Commertial,diesel_oil,TON,0.74169488
MD,Nitrous Oxide,Road-truck-Light-Commertial,light_oil,TON,150.475584
MD,Nitrous Oxide,Road-truck-Long-haul,diesel_oil,TON,1.975537
MD,Nitrous Oxide,Road-truck-Long-haul,light_oil,TON,0.556046737
MD,Nitrous Oxide,Road-truck-Short-haul,diesel_oil,TON,4.0939024
MD,Nitrous Oxide,Road-truck-Short-haul,light_oil,TON,10.8631072
MD,PM10 Filterable,Other_Farm,Process,TON,13957.29
MD,PM10 Filterable,building_comm,biomass,TON,52.06609615
MD,PM10 Filterable,building_comm,diesel_oil,TON,63.22855697
MD,PM10 Filterable,building_comm,hard_coal,TON,56.07511236
MD,PM10 Filterable,building_comm,heavy_oil,TON,29.68841583
MD,PM10 Filterable,building_comm,light_oil,TON,0.743362967
MD,PM10 Filterable,building_comm,natural_gas,TON,80.95083897
MD,PM10 Filterable,building_resid,diesel_oil,TON,74.318015
MD,PM10 Filterable,building_resid,hard_coal,TON,7.150238665
MD,PM10 Filterable,building_resid,light_oil,TON,3.3173
MD,PM10 Filterable,building_resid,natural_gas,TON,8.547093833
MD,PM10 Filterable,cement,Process,TON,117.394728
MD,PM10 Filterable,elec_heat,diesel_oil,TON,11.6062861
MD,PM10 Filterable,elec_heat,hard_coal,TON,986.61439
MD,PM10 Filterable,elec_heat,heavy_oil,TON,10.08158
MD,PM10 Filterable,elec_heat,natural_gas,TON,65.086398
MD,PM10 Filterable,industry_processes,Process,TON,23708.09674
MD,PM10 Filterable,landfills,Process,TON,2747.40663
MD,PM10 Filterable,oil_gas,Process,TON,0.0051435
MD,PM10 Filterable,trn_rail,diesel_oil,TON,17.12
MD,PM10 Primary (Filt + Cond),AWB,Process,TON,280.613908
MD,PM10 Primary (Filt + Cond),Other_Farm,Process,TON,13957.29
MD,PM10 Primary (Filt + Cond),Road-LDV,diesel_oil,TON,69.5250918
MD,PM10 Primary (Filt + Cond),Road-LDV,light_oil,TON,2885.6432
MD,PM10 Primary (Filt + Cond),Road-bus,diesel_oil,TON,112.4425093
MD,PM10 Primary (Filt + Cond),Road-bus,light_oil,TON,2.611587734
MD,PM10 Primary (Filt + Cond),Road-bus,natural_gas,TON,1.26142859
MD,PM10 Primary (Filt + Cond),Road-truck-Light-Commertial,diesel_oil,TON,72.768561
MD,PM10 Primary (Filt + Cond),Road-truck-Light-Commertial,light_oil,TON,393.48801
MD,PM10 Primary (Filt + Cond),Road-truck-Long-haul,diesel_oil,TON,824.6104214
MD,PM10 Primary (Filt + Cond),Road-truck-Long-haul,light_oil,TON,3.1524005
MD,PM10 Primary (Filt + Cond),Road-truck-Short-haul,diesel_oil,TON,1134.22598
MD,PM10 Primary (Filt + Cond),Road-truck-Short-haul,light_oil,TON,21.05604239
MD,PM10 Primary (Filt + Cond),building_comm,biomass,TON,54.10731187
MD,PM10 Primary (Filt + Cond),building_comm,diesel_oil,TON,138.8681827
MD,PM10 Primary (Filt + Cond),building_comm,hard_coal,TON,53.59819951
MD,PM10 Primary (Filt + Cond),building_comm,heavy_oil,TON,31.91880537
MD,PM10 Primary (Filt + Cond),building_comm,light_oil,TON,1.559338418
MD,PM10 Primary (Filt + Cond),building_comm,natural_gas,TON,154.2565618
MD,PM10 Primary (Filt + Cond),building_resid,biomass,TON,3118.898539
MD,PM10 Primary (Filt + Cond),building_resid,diesel_oil,TON,163.775
MD,PM10 Primary (Filt + Cond),building_resid,hard_coal,TON,7.23172495
MD,PM10 Primary (Filt + Cond),building_resid,light_oil,TON,7.31
MD,PM10 Primary (Filt + Cond),building_resid,natural_gas,TON,22.05098538
MD,PM10 Primary (Filt + Cond),cement,Process,TON,221.400928
MD,PM10 Primary (Filt + Cond),elec_heat,diesel_oil,TON,17.86690552
MD,PM10 Primary (Filt + Cond),elec_heat,hard_coal,TON,2695.2631
MD,PM10 Primary (Filt + Cond),elec_heat,heavy_oil,TON,16.14877
MD,PM10 Primary (Filt + Cond),elec_heat,natural_gas,TON,117.1845435
MD,PM10 Primary (Filt + Cond),industry_energy,diesel_oil,TON,1161.839477
MD,PM10 Primary (Filt + Cond),industry_energy,light_oil,TON,311.1945688
MD,PM10 Primary (Filt + Cond),industry_energy,natural_gas,TON,16.75787624
MD,PM10 Primary (Filt + Cond),industry_processes,Process,TON,24343.998
MD,PM10 Primary (Filt + Cond),landfills,Process,TON,2791.561952
MD,PM10 Primary (Filt + Cond),oil_gas,Process,TON,0.322118166
MD,PM10 Primary (Filt + Cond),trn_domestic air,diesel_oil,TON,87.79144518
MD,PM10 Primary (Filt + Cond),trn_domestic ship,diesel_oil,TON,717.2635774
MD,PM10 Primary (Filt + Cond),trn_rail,diesel_oil,TON,96.59907212
MD,PM10 Primary (Filt + Cond),trn_rail,light_oil,TON,0.013394025
MD,PM10 Primary (Filt + Cond),trn_rail,natural_gas,TON,0.000313835
MD,PM2.5 Filterable,Other_Farm,Process,TON,2791.47
MD,PM2.5 Filterable,building_comm,biomass,TON,0
MD,PM2.5 Filterable,building_comm,diesel_oil,TON,52.39810452
MD,PM2.5 Filterable,building_comm,hard_coal,TON,30.16852331
MD,PM2.5 Filterable,building_comm,heavy_oil,TON,16.482469
MD,PM2.5 Filterable,building_comm,light_oil,TON,0.62495361
MD,PM2.5 Filterable,building_comm,natural_gas,TON,79.6569286
MD,PM2.5 Filterable,building_resid,diesel_oil,TON,57.114808
MD,PM2.5 Filterable,building_resid,hard_coal,TON,4.314598375
MD,PM2.5 Filterable,building_resid,light_oil,TON,2.5497
MD,PM2.5 Filterable,building_resid,natural_gas,TON,4.700904861
MD,PM2.5 Filterable,cement,Process,TON,101.4952264
MD,PM2.5 Filterable,elec_heat,diesel_oil,TON,8.28750482
MD,PM2.5 Filterable,elec_heat,hard_coal,TON,589.81251
MD,PM2.5 Filterable,elec_heat,heavy_oil,TON,8.86773
MD,PM2.5 Filterable,elec_heat,natural_gas,TON,64.29595338
MD,PM2.5 Filterable,industry_processes,Process,TON,4060.19957
MD,PM2.5 Filterable,landfills,Process,TON,2527.869532
MD,PM2.5 Filterable,oil_gas,Process,TON,0.0051435
MD,PM2.5 Filterable,trn_rail,diesel_oil,TON,16.66
MD,PM2.5 Primary (Filt + Cond),AWB,Process,TON,156.418497
MD,PM2.5 Primary (Filt + Cond),Other_Farm,Process,TON,2791.47
MD,PM2.5 Primary (Filt + Cond),Road-LDV,diesel_oil,TON,45.6858149
MD,PM2.5 Primary (Filt + Cond),Road-LDV,light_oil,TON,976.58541
MD,PM2.5 Primary (Filt + Cond),Road-bus,diesel_oil,TON,87.4154549
MD,PM2.5 Primary (Filt + Cond),Road-bus,light_oil,TON,1.35373114
MD,PM2.5 Primary (Filt + Cond),Road-bus,natural_gas,TON,0.59214331
MD,PM2.5 Primary (Filt + Cond),Road-truck-Light-Commertial,diesel_oil,TON,53.29143
MD,PM2.5 Primary (Filt + Cond),Road-truck-Light-Commertial,light_oil,TON,120.998919
MD,PM2.5 Primary (Filt + Cond),Road-truck-Long-haul,diesel_oil,TON,660.0580415
MD,PM2.5 Primary (Filt + Cond),Road-truck-Long-haul,light_oil,TON,1.79657211
MD,PM2.5 Primary (Filt + Cond),Road-truck-Short-haul,diesel_oil,TON,843.33648
MD,PM2.5 Primary (Filt + Cond),Road-truck-Short-haul,light_oil,TON,9.689455242
MD,PM2.5 Primary (Filt + Cond),building_comm,biomass,TON,4.683061456
MD,PM2.5 Primary (Filt + Cond),building_comm,diesel_oil,TON,128.0708771
MD,PM2.5 Primary (Filt + Cond),building_comm,hard_coal,TON,27.26925853
MD,PM2.5 Primary (Filt + Cond),building_comm,heavy_oil,TON,18.55382012
MD,PM2.5 Primary (Filt + Cond),building_comm,light_oil,TON,1.437571092
MD,PM2.5 Primary (Filt + Cond),building_comm,natural_gas,TON,150.9466817
MD,PM2.5 Primary (Filt + Cond),building_resid,biomass,TON,3115.294853
MD,PM2.5 Primary (Filt + Cond),building_resid,diesel_oil,TON,146.57169
MD,PM2.5 Primary (Filt + Cond),building_resid,hard_coal,TON,4.416089435
MD,PM2.5 Primary (Filt + Cond),building_resid,light_oil,TON,6.5421
MD,PM2.5 Primary (Filt + Cond),building_resid,natural_gas,TON,18.22551045
MD,PM2.5 Primary (Filt + Cond),cement,Process,TON,205.5014264
MD,PM2.5 Primary (Filt + Cond),elec_heat,diesel_oil,TON,14.54812565
MD,PM2.5 Primary (Filt + Cond),elec_heat,hard_coal,TON,2298.4613
MD,PM2.5 Primary (Filt + Cond),elec_heat,heavy_oil,TON,14.93492
MD,PM2.5 Primary (Filt + Cond),elec_heat,natural_gas,TON,116.3940991
MD,PM2.5 Primary (Filt + Cond),industry_energy,diesel_oil,TON,1126.966077
MD,PM2.5 Primary (Filt + Cond),industry_energy,light_oil,TON,286.3131614
MD,PM2.5 Primary (Filt + Cond),industry_energy,natural_gas,TON,16.75529828
MD,PM2.5 Primary (Filt + Cond),industry_processes,Process,TON,4697.380565
MD,PM2.5 Primary (Filt + Cond),landfills,Process,TON,2572.082824
MD,PM2.5 Primary (Filt + Cond),oil_gas,Process,TON,0.322118166
MD,PM2.5 Primary (Filt + Cond),trn_domestic air,diesel_oil,TON,73.60979292
MD,PM2.5 Primary (Filt + Cond),trn_domestic ship,diesel_oil,TON,629.1890024
MD,PM2.5 Primary (Filt + Cond),trn_rail,diesel_oil,TON,93.57523877
MD,PM2.5 Primary (Filt + Cond),trn_rail,light_oil,TON,0.012322497
MD,PM2.5 Primary (Filt + Cond),trn_rail,natural_gas,TON,0.000313835
MD,Sulfur Dioxide,AWB,Process,TON,30.62850808
MD,Sulfur Dioxide,Road-LDV,diesel_oil,TON,2.60738061
MD,Sulfur Dioxide,Road-LDV,light_oil,TON,430.998096
MD,Sulfur Dioxide,Road-bus,diesel_oil,TON,1.964349713
MD,Sulfur Dioxide,Road-bus,light_oil,TON,0.325592345
MD,Sulfur Dioxide,Road-bus,natural_gas,TON,0.048918177
MD,Sulfur Dioxide,Road-truck-Light-Commertial,diesel_oil,TON,2.06600878
MD,Sulfur Dioxide,Road-truck-Light-Commertial,light_oil,TON,60.589361
MD,Sulfur Dioxide,Road-truck-Long-haul,diesel_oil,TON,17.23867908
MD,Sulfur Dioxide,Road-truck-Long-haul,light_oil,TON,0.53272089
MD,Sulfur Dioxide,Road-truck-Short-haul,diesel_oil,TON,23.1574539
MD,Sulfur Dioxide,Road-truck-Short-haul,light_oil,TON,3.602746637
MD,Sulfur Dioxide,building_comm,biomass,TON,2.54519427
MD,Sulfur Dioxide,building_comm,diesel_oil,TON,2043.664583
MD,Sulfur Dioxide,building_comm,hard_coal,TON,331.6491123
MD,Sulfur Dioxide,building_comm,heavy_oil,TON,226.9121857
MD,Sulfur Dioxide,building_comm,light_oil,TON,25.91184706
MD,Sulfur Dioxide,building_comm,natural_gas,TON,45.74772842
MD,Sulfur Dioxide,building_resid,biomass,TON,55.88965527
MD,Sulfur Dioxide,building_resid,diesel_oil,TON,2972.7234
MD,Sulfur Dioxide,building_resid,hard_coal,TON,41.6946096
MD,Sulfur Dioxide,building_resid,light_oil,TON,132.6889
MD,Sulfur Dioxide,building_resid,natural_gas,TON,25.64129148
MD,Sulfur Dioxide,cement,Process,TON,555.4531516
MD,Sulfur Dioxide,elec_heat,diesel_oil,TON,89.4945759
MD,Sulfur Dioxide,elec_heat,hard_coal,TON,31465.177
MD,Sulfur Dioxide,elec_heat,heavy_oil,TON,349.486
MD,Sulfur Dioxide,elec_heat,natural_gas,TON,30.330751
MD,Sulfur Dioxide,industry_energy,diesel_oil,TON,35.17788165
MD,Sulfur Dioxide,industry_energy,light_oil,TON,6.287945819
MD,Sulfur Dioxide,industry_energy,natural_gas,TON,3.242224748
MD,Sulfur Dioxide,industry_processes,Process,TON,1531.269626
MD,Sulfur Dioxide,landfills,Process,TON,489.7906236
MD,Sulfur Dioxide,oil_gas,Process,TON,0.016550755
MD,Sulfur Dioxide,trn_domestic air,diesel_oil,TON,100.0852218
MD,Sulfur Dioxide,trn_domestic ship,diesel_oil,TON,6020.103602
MD,Sulfur Dioxide,trn_rail,diesel_oil,TON,2.311429102
MD,Sulfur Dioxide,trn_rail,light_oil,TON,0.001740213
MD,Sulfur Dioxide,trn_rail,natural_gas,TON,6.43E-05
MD,Volatile Organic Compounds,AWB,Process,TON,113.2737596
MD,Volatile Organic Compounds,Road-LDV,diesel_oil,TON,493.45513
MD,Volatile Organic Compounds,Road-LDV,light_oil,TON,26524.384
MD,Volatile Organic Compounds,Road-bus,diesel_oil,TON,159.5051445
MD,Volatile Organic Compounds,Road-bus,light_oil,TON,31.5573504
MD,Volatile Organic Compounds,Road-bus,natural_gas,TON,8.8239944
MD,Volatile Organic Compounds,Road-truck-Light-Commertial,diesel_oil,TON,253.15456
MD,Volatile Organic Compounds,Road-truck-Light-Commertial,light_oil,TON,3678.3065
MD,Volatile Organic Compounds,Road-truck-Long-haul,diesel_oil,TON,1643.289691
MD,Volatile Organic Compounds,Road-truck-Long-haul,light_oil,TON,18.49882852
MD,Volatile Organic Compounds,Road-truck-Short-haul,diesel_oil,TON,1122.91047
MD,Volatile Organic Compounds,Road-truck-Short-haul,light_oil,TON,265.873454
MD,Volatile Organic Compounds,building_comm,biomass,TON,7.712427889
MD,Volatile Organic Compounds,building_comm,diesel_oil,TON,19.76896519
MD,Volatile Organic Compounds,building_comm,hard_coal,TON,5.545352495
MD,Volatile Organic Compounds,building_comm,heavy_oil,TON,6.08702489
MD,Volatile Organic Compounds,building_comm,light_oil,TON,0.438582716
MD,Volatile Organic Compounds,building_comm,natural_gas,TON,457.2665657
MD,Volatile Organic Compounds,building_resid,biomass,TON,3446.359371
MD,Volatile Organic Compounds,building_resid,diesel_oil,TON,49.063663
MD,Volatile Organic Compounds,building_resid,hard_coal,TON,11.10052302
MD,Volatile Organic Compounds,building_resid,light_oil,TON,2.1901
MD,Volatile Organic Compounds,building_resid,natural_gas,TON,235.0452544
MD,Volatile Organic Compounds,cement,Process,TON,43.7484242
MD,Volatile Organic Compounds,elec_heat,diesel_oil,TON,12.7381399
MD,Volatile Organic Compounds,elec_heat,hard_coal,TON,254.8846
MD,Volatile Organic Compounds,elec_heat,heavy_oil,TON,1.9885
MD,Volatile Organic Compounds,elec_heat,natural_gas,TON,48.119014
MD,Volatile Organic Compounds,industry_energy,Process,TON,5.0293
MD,Volatile Organic Compounds,industry_energy,diesel_oil,TON,1379.39176
MD,Volatile Organic Compounds,industry_energy,light_oil,TON,13583.22441
MD,Volatile Organic Compounds,industry_energy,natural_gas,TON,264.1471781
MD,Volatile Organic Compounds,industry_processes,Process,TON,36301.46698
MD,Volatile Organic Compounds,landfills,Process,TON,1882.864275
MD,Volatile Organic Compounds,oil_gas,Process,TON,5442.064894
MD,Volatile Organic Compounds,trn_domestic air,diesel_oil,TON,355.1095254
MD,Volatile Organic Compounds,trn_domestic ship,diesel_oil,TON,365.2216618
MD,Volatile Organic Compounds,trn_rail,diesel_oil,TON,187.5159466
MD,Volatile Organic Compounds,trn_rail,light_oil,TON,0.926568178
MD,Volatile Organic Compounds,trn_rail,natural_gas,TON,0.009304128
ME,Ammonia,Beef,Process,TON,135.7995321
ME,Ammonia,Dairy,Process,TON,1476.299901
ME,Ammonia,Other_Farm,Process,TON,2942.992999
ME,Ammonia,Pork,Process,TON,31.2610584
ME,Ammonia,Poultry,Process,TON,1146.362187
ME,Ammonia,Road-LDV,diesel_oil,TON,1.17008241
ME,Ammonia,Road-LDV,light_oil,TON,507.94528
ME,Ammonia,Road-bus,diesel_oil,TON,2.35314815
ME,Ammonia,Road-bus,light_oil,TON,0.632648646
ME,Ammonia,Road-bus,natural_gas,TON,0.048968094
ME,Ammonia,Road-truck-Light-Commertial,diesel_oil,TON,0.8597441
ME,Ammonia,Road-truck-Light-Commertial,light_oil,TON,28.33774
ME,Ammonia,Road-truck-Long-haul,diesel_oil,TON,12.93375417
ME,Ammonia,Road-truck-Long-haul,light_oil,TON,0.450652253
ME,Ammonia,Road-truck-Short-haul,diesel_oil,TON,17.8581628
ME,Ammonia,Road-truck-Short-haul,light_oil,TON,5.733804787
ME,Ammonia,SheepGoat,Process,TON,79.38612
