# ../socioeconomics-data/level1//L102.gdp_mil90usd_GCAM3_ctry_Y.csv
# Written by L102.GDP.R
# Thu Apr 13 09:44:00 2017
# " Total GDP from GCAM 3.0 by country (including historical time series) "
# " Unit = 1990 USD "
"iso","X1971","X1972","X1973","X1974","X1975","X1976","X1977","X1978","X1979","X1980","X1981","X1982","X1983","X1984","X1985","X1986","X1987","X1988","X1989","X1990","X1991","X1992","X1993","X1994","X1995","X1996","X1997","X1998","X1999","X2000","X2001","X2002","X2003","X2004","X2005","X2006","X2007","X2008","X2009","X2010","X2015","X2020","X2025","X2030","X2035","X2040","X2045","X2050","X2055","X2060","X2065","X2070","X2075","X2080","X2085","X2090","X2095","X2100"
"mys",14641,16014.6026490066,17890.5894039735,19377.2251655629,19532.5761589404,21791.2847682119,23481.5231788079,25043.5231788079,27384.8609271523,29423.4569536424,31466.0198675497,33335.3907284768,35418.940397351,38168.1258278146,37739.7880794702,38174.7417218543,40231.8410596026,44229.9735099338,48236.5364238411,52582.4834437086,57601.7284768212,62719.6953642384,68925.761589404,75275.2317880795,82674.1059602649,90943.7748344371,97603.3112582781,90420.3311258278,95969.9337748344,104471.854304636,105012.582781457,110673.841059603,117080.198675497,125022.251655629,131688.675496689,139043.443708609,147801.059602649,154942.913907285,152597.549668874,163927.947019868,217981.660974539,284302.204615883,364465.738402114,462865.25299292,579413.625119268,712117.961100966,863533.43190338,1032534.09088912,1232963.56806452,1453549.00224897,1694374.04801998,1933633.34974619,2196403.05868335,2454686.25755886,2725316.87523506,2995729.82480078,3279153.62750851,3564995.48482082
"phl",31421.9271523179,33133.4105960265,36089.1258278146,37373.2185430464,39452.9536423841,42927.4370860927,45332.2516556291,47676.880794702,50365.701986755,52958.9867549669,54771.9205298013,56754.298013245,57818.2185430464,53583.8013245033,49668.6357615894,51365.7086092715,53580.4039735099,57198.4437086093,60747.7947019868,62592.6821192053,62230.6887417219,62440.7814569536,63762.2185430464,66559.8675496689,69673.9735099338,73747.0198675497,77571.1258278146,77123.7086092715,79500.5960264901,83007.5496688742,85409.8013245033,88523.7748344371,92923.7086092715,99147.4172185431,103884.370860927,109330.993377483,116565.033112583,121405.695364238,122799.735099338,132172.185430464,191164.532514203,250583.883248553,324652.938520189,419638.737611257,536271.567604898,683434.457721891,871841.704823324,1105829.662464,1401471.34680422,1753527.38982537,2170597.78364393,2627806.92550718,3160803.18393514,3735492.84739103,4377315.22861012,5065549.42606912,5825021.65996852,6636724.10646404
"tha",22691.5496688742,23662.4105960265,26084.5960264901,27249.6026490066,28604.0198675497,31271.8675496689,34350.0993377483,37886.6953642384,39921.880794702,41987.2450331126,44467.3841059603,46847.4304635762,49463.4900662252,52308.8476821192,54739.7549668874,57768.9602649007,63267.9536423841,71675.0993377483,80412.6490066225,89392.4503311258,97042.8476821192,104887.218543046,113541.523178808,123745.695364238,135176.688741722,143153.907284768,141190.728476821,126351.655629139,131971.324503311,138240.066225166,141236.026490066,148746.42384106,159366.887417219,169477.152317881,177281.059602649,186309.867549669,195707.947019868,200569.933774834,195896.953642384,211197.417218543,298712.874070025,395746.888633069,517748.553022494,665603.272547654,833926.997896016,1020682.37962106,1232620.99122182,1465629.28718745,1732399.3245118,2016275.04118892,2317268.9285125,2604101.81864738,2908926.44131442,3196268.05169646,3484150.46144481,3758599.58891622,4036661.99200738,4307803.60552039
"vnm",10824.8278145695,11102.3841059603,11387.0662251656,11679.0397350993,11978.4966887417,12285.6357615894,12600.6556291391,12923.7549668874,13255.1324503311,13595.0066225166,13943.5960264901,14301.1258278146,14667.821192053,14935.5099337748,15503.940397351,15936.3907284768,16507.4635761589,17355.1258278146,18633.2450331126,19583.7086092715,20751.0662251656,22545.2119205298,24365.2251655629,26518.8609271523,29048.8874172185,31762.0662251656,34351.3311258278,36331.5033112583,38065.8145695364,40649.4701986755,43166.8476821192,45895.3377483444,49061.6953642384,52759.1854304636,56741.0529801325,60700.4105960265,65028.0529801325,68709.8013245033,72418.6754966887,77070.3311258278,134583.818290931,175896.58195706,226961.922283007,296313.115421885,387633.356006528,503300.972834911,644440.776520653,814654.004072915,1018187.31344121,1260498.83758922,1559115.58069853,1924529.33323622,2366610.49014122,2888266.41397089,3492364.30710824,4139336.34962088,4709464.40701023,5374765.18815166
"brn",3604.08543046358,3715.55231788079,3830.46622516556,4228.96158940397,4243.99337748344,5099.38675496689,5656.07152317881,6039.3178807947,7401.93377483444,6884.04635761589,5519.16357615894,5737.53774834437,5766.30927152318,5800.89933774834,5714.42317880795,5559.24966887417,5670.94238410596,5733.17284768212,5671.58874172185,5733.37549668874,5913.74437086093,6195.15562913907,6214.0238410596,6409.47947019868,6696.54304635761,6889.29139072848,6787.93377483444,6750.02649006622,6956.04635761589,7154.25165562914,7350.56953642384,7635.19205298013,7856.91390728477,7896.53642384106,7927.13907284768,8275.74834437086,8288.54304635762,8127.76821192053,7984.35099337748,8191.86092715232,9616.8986989594,11747.276035428,13981.2215054964,16522.9774401795,19409.0476200359,22534.3630939536,26080.0141418659,30058.7961085052,34723.3324993552,39772.2062814873,45095.5297197089,49975.0455241312,54954.4087898686,59421.3566725209,63778.2250374209,67725.7392944909,71612.3219752371,75242.7239171752
"lao",825.569536423841,842.417880794702,859.61059602649,877.153642384106,895.054304635762,913.32119205298,931.960264900662,950.979470198675,970.387417218543,990.191390728477,1010.39933774834,1031.01986754967,1052.06092715232,1012.10662251656,1063.41986754967,1115.36953642384,1099.46688741722,1077.36490066225,1230.25033112583,1312.73245033113,1369.1357615894,1445.25761589404,1530.70927152318,1655.60066225166,1772.00993377483,1894.77947019868,2024.99139072848,2105.33443708609,2259.15894039735,2390.16291390728,2527.63046357616,2677.23443708609,2839.66225165563,3020.19933774834,3234.86225165563,3513.68410596027,3780.61258278146,4076.4417218543,4382.24701986755,4755.91721854305,9668.73563623199,14429.9004832776,20291.3303265612,27417.360903094,35821.4489329404,45967.6186950411,58405.5777718956,73124.4449171749,90696.5941331426,110440.15588884,133346.153301825,158295.210161627,187325.961013165,218116.950966432,252160.189416097,288677.01525891,329575.944605078,374565.747637221
"sgp",10019.4437086093,11374.7284768212,12640.5033112583,13458.0728476821,14078.357615894,15125.3311258278,16257.6291390728,17672.5695364238,19337.238410596,21276.1456953642,23549.2516556291,25238.3112582781,27393.7814569536,29804.5894039735,29599.821192053,29992.8013245033,33219.0860927152,36911.4503311258,40670.2052980132,44755.2119205298,47748.0331125828,51132.2119205298,57031.5430463576,63262.4966887417,67708.6092715232,72808.4105960265,78845.0331125828,77090.5298013245,81789.3377483444,89066.6225165563,88218.4105960265,91933.9072847682,96011.4569536424,105179.735099338,113056.887417219,123073.973509934,134287.814569536,136688.410596026,135863.642384106,156569.735099338,147785.273228299,182016.116233088,214952.6884509,247438.812510376,278008.366399102,306955.579816407,336105.062480783,363808.527357053,394791.612102673,424612.324311078,452585.634010332,474578.885470794,496121.718131914,512115.301482084,525995.105741801,535550.507801561,543502.33867223,548677.225507313
"bgd",14291.7152317881,12294.6225165563,12703.5033112583,13922.0198675497,13352.8543046358,14108.8145695364,14485.9470198675,15510.6622516556,16255.4304635762,16388.582781457,17011.6754966887,17415.9536423841,18115.3907284768,19053.8940397351,19668.0529801324,20503.6622516556,21268.9072847682,21728.1523178808,22295.7682119205,23620.4304635762,24409.1986754967,25639.2119205298,26812.0397350993,27907.238410596,29281.6821192053,30635.0662251656,32285.5562913907,33973.2913907285,35627.5298013245,37745.4105960265,39736.1059602649,41490.6225165563,43671.3642384106,46409.7814569536,49173.701986755,52433.5894039735,55803.940397351,59258.4503311258,62660.5629139073,66463.642384106,138336.271158028,201635.239140513,283040.687282117,384691.646199975,507363.312013061,659132.496302343,847885.891819835,1075907.64501023,1359179.12992381,1693256.30146651,2085599.27923191,2514594.36268113,3014300.60778367,3545245.66975379,4132754.14338138,4761625.38239829,5460193.94722317,6213396.49175373
"ind",139238.675496689,138468.278145695,143031.523178808,144726.887417219,157969.40397351,160596.556291391,172247.417218543,182087.086092715,172549.072847682,184171.655629139,195233.377483444,202019.139072848,216744.17218543,225025.364238411,236848.874172185,248162.119205298,258002.582781457,282842.516556291,299664.105960265,316245.894039735,319588.145695364,337109.205298013,353124.503311258,376638.741721854,405167.284768212,435755.496688742,453402.781456954,481443.112582781,524030.397350993,544158.344370861,570408.344370861,592106.556291391,638648.344370861,689248.344370861,753243.708609272,823023.841059603,903690.728476821,938854.304635762,1018466.22516556,1122960.26490066,1546429.10703368,2080344.91397858,2773953.77973032,3619639.08747711,4662016.75071724,5904834.86744704,7381224.21553754,9115539.90566358,11140415.9798172,13410423.6839707,15923997.5474751,18686902.7170476,21667317.9912256,24895198.0487746,28373854.4622217,32397264.5563379,37082537.5777552,41937453.4281623
"pak",18260.0198675497,18408.5496688742,19708.9735099338,20406.7086092715,21266.119205298,22362.6357615894,23245.4503311258,25116.3642384106,26060.3443708609,28722.5960264901,30997.6490066225,33024.1125827815,35262.6158940397,37048.7350993377,39861.5231788079,42054.5629139073,44768.0662251656,48181.7549668874,50571.4569536424,52826.2317880795,55500.0662251656,59776.8476821192,60827.5761589404,63100.9536423841,66232.3841059603,69442.3841059603,70146.821192053,71935.761589404,74568.6754966887,77745.3642384106,79286.6887417219,81843.2450331126,85809.6026490066,92132.5165562914,99196.6225165563,105324.503311258,110414.701986755,112293.311258278,115473.046357616,117328.344370861,225770.504850213,286417.369063799,374038.426830709,495973.212595716,659536.120710767,874981.295628899,1159168.01288314,1520827.75469186,1988146.88872449,2563727.12355216,3274603.13297193,4096675.75194416,5075606.86729542,6153646.90143472,7374767.61830983,8715359.8836722,10226305.3608217,11876907.0216573
"afg",2457.64238410596,2549.54966887417,2641.45695364238,2733.36490066225,2825.27218543046,2917.18013245033,3009.08741721854,3100.99470198676,3192.90264900662,3284.80993377483,3376.7178807947,3468.62516556291,3560.53245033113,3652.44039735099,3744.34768211921,3836.25562913907,3928.16291390728,4020.0701986755,4111.97814569536,4203.88543046358,4295.79337748344,4387.70066225166,4479.60794701987,4571.51589403974,4663.42317880795,4755.33112582781,4847.23841059603,4939.14569536424,5031.05364238411,5122.96158940397,5214.86887417219,5306.7761589404,5754.88940397351,5815.63509933775,6465.54834437086,6824.65562913907,7762.37748344371,8042.70198675497,9733.33112582781,10554.1721854305,22104.0957741537,28550.9243277951,38173.4088646875,52215.1503921513,71895.9241730304,99405.8838237503,138474.72834421,192821.71509023,269083.186843224,371083.16296673,507483.857879106,680370.789271645,906957.88177948,1187398.38077062,1539536.35011899,1966754.09134318,2488446.60936414,3109402.53735585
"btn",74.7711258278146,79.9349006622516,85.4553642384106,91.3570198675497,97.6662251655629,104.411258278146,111.622052980132,119.330794701987,127.571920529801,109.37582781457,124.587549668874,128.840860927152,143.413708609272,149.841655629139,156.152649006623,174.470198675497,224.536688741722,235.734966887417,253.256291390729,280.801456953642,279.656225165563,292.522847682119,298.333443708609,313.105430463576,335.254900662252,353.91238410596,372.931059602649,394.986357615894,426.521986754967,456.092847682119,493.509602649007,546.452516556291,588.334503311258,623.025099337748,667.400662251656,713.113245033113,840.945033112583,881.044370860927,939.696688741722,1049.93178807947,2606.06761633221,4651.65371183553,7118.75722040288,10243.5900951863,14116.9380772807,18829.7855785451,24586.9841245397,31306.3646453407,39240.988128556,48162.2504803184,58158.8974952612,68285.8750036512,79114.3722208006,89435.7506767574,99800.6423710773,109795.574645417,119936.682111546,129745.42056274
"npl",2243.72715231788,2313.68145695364,2302.65629139073,2448.49668874172,2484.1582781457,2593.42582781457,2671.66887417219,2789.37549668874,2855.45231788079,2789.22251655629,3021.89867549669,3136.10860927152,3042.73311258278,3337.30463576159,3542.37880794702,3704.11125827815,3766.91854304636,4056.85099337748,4232.49867549669,4428.67682119205,4710.70066225166,4904.14238410596,5092.94370860927,5511.38013245033,5702.54039735099,6006.38741721854,6309.62649006623,6499.94966887417,6786.76158940397,7207.54304635762,7553.49006622517,7562.5761589404,7860.92052980132,8229.01324503311,8515.3178807947,8801.82781456954,9102.1059602649,9657.75496688742,10095.5496688742,10581.7947019868,18135.129568115,23750.7631076156,32066.0758717506,43705.1303465906,59079.4984286836,79782.3001356714,108077.808195385,145718.949216933,196078.15649282,260111.750837931,341036.948456014,437267.604588515,556402.920576311,692653.081233048,851297.387853768,1029860.36186234,1234772.6593991,1462743.77875182
"lka",5209.9880794702,5188.60198675497,5554.7821192053,5768.40993377483,6121.79536423841,6325.96357615894,6648.62913907285,7024.5298013245,7474.34437086093,7911.29801324503,8362.20529801324,8708.5298013245,9127.75496688742,9593.19205298013,10072.7947019868,10511.5165562914,10692.9072847682,10957.3112582781,11209.2516556291,11926.6490066225,12475.2715231788,13024.1854304636,13922.8476821192,14702.5298013245,15511.1655629139,16100.5960264901,17131.9072847682,17936.8344370861,18708.2119205298,19830.701986755,19524.2450331126,20298.3245033113,21504.0927152318,22675.0066225166,24090.3245033113,25937.4370860927,27700.5761589404,29348.7682119205,30387.4105960265,32821.8874172185,61033.1769319048,85673.6494382323,115560.618796975,151087.573328911,191430.483539181,236592.644572034,287891.902960501,345885.616730272,415083.544675415,493091.389512873,580516.103547307,666607.916591361,758635.144923027,850926.562225704,950571.052243893,1053124.49271159,1162482.60190556,1273720.3958588
"aus",223525.82781457,232267.814569536,238300.066225166,248070.463576159,251378.476821192,257881.854304636,267186.556291391,269584.635761589,280512.913907285,289072.119205298,298775.695364238,308705.562913907,301810.397350993,315786.225165563,332362.913907285,345433.841059603,353905.165562914,373634.701986755,388434.172185431,404552.185430464,404053.046357616,405336.42384106,422099.072847682,439143.112582781,455534.966887417,473505.496688742,492184.966887417,513996.688741722,539712.052980132,560634.437086093,571423.046357616,593529.072847682,611802.649006622,637242.052980132,657747.682119205,677374.17218543,702904.635761589,728895.364238411,741598.013245033,756154.304635762,840633.76198881,940979.864117378,1043501.30858305,1151499.33640194,1260341.72265926,1377559.70439164,1495537.1043702,1614034.21310793,1731045.10154247,1850514.40184288,1958290.8494718,2066450.19124709,2156425.9314005,2247233.54628591,2333104.10513236,2428165.69398962,2561050.55515058,2666862.3126393
"nzl",38221.4900662252,40178.0927152318,43312.0927152318,45907.9801324503,45113,45532.0132450331,43739.7218543046,43873.4304635762,44842.9735099338,45410.7284768212,47517.7880794702,47958.5496688742,49615.4503311258,51989.2582781457,52828.4503311258,54248.1655629139,54830.701986755,54719.8410596026,54811.8874172185,54922.7483443709,54314.0132450331,54882.4304635762,58402.4966887417,61426.6953642384,64174.0728476821,66510.2649006623,67839.9337748344,68214.8344370861,71996.2913907285,73954.1721854305,76567.880794702,80248.476821192,83815.5629139073,86888.8741721854,89918.6092715232,92429.6688741722,95095.1655629139,93268.6754966888,93167.2185430464,94858.7417218543,112003.894326136,119132.511619988,127261.609869853,136796.810657507,148040.459599165,162126.284523004,178250.19237472,196566.856935643,215665.160238554,235446.16651743,254962.963998063,275797.581445573,295292.296663813,315916.164647988,336930.281552018,360172.448919954,390243.766569985,417209.189494791
"fji",858.088741721854,922.319205298013,1029.42715231788,1056.20397350993,1061.80463576159,1090.85695364238,1155.26158940397,1176.7880794702,1320.64834437086,1299.47218543046,1381.72913907285,1299.12317880795,1247.6761589404,1352.39337748344,1290.00132450331,1389.97483443709,1298.02847682119,1310.43377483444,1407.91258278146,1489.57152317881,1449.35298013245,1537.76291390728,1570.5178807947,1650.61456953642,1691.88013245033,1773.09006622517,1734.0821192053,1756.62516556291,1911.20860927152,1878.7178807947,1916.29205298013,1977.61324503311,1997.39006622517,2103.25099337748,2117.97417218543,2157.20927152318,2138.8582781457,2160.94900662252,2133.45364238411,2135.82450331126,1814.29280454038,2095.23692283412,2504.01143693046,3064.36562127134,3760.01381005723,4608.50113732116,5665.3170382932,6949.33703163556,8555.9895486023,10432.1877503846,12668.4370389817,15111.8115976582,17939.6084003445,21010.6301731548,24523.6760872541,28415.642129315,32839.4451651719,37716.6713091314
"pyf",1006.55894039735,959.3,1034.14966887417,1220.30794701987,1160.48013245033,1255.68145695364,1281.78675496689,1408.5880794702,1463.8880794702,1470.98675496689,1596.09006622517,1755.24635761589,1850.14105960265,1950.15298013245,2055.58940397351,2228.25960264901,2386.46556291391,2443.74039735099,2517.05298013245,2572.42781456954,2698.47682119205,2722.76291390729,2725.48609271523,2747.28940397351,2761.02649006623,2769.30927152318,2821.92649006623,2996.88609271523,3116.76158940397,3241.43178807947,3294.26712649007,3347.96368013245,3402.53548807947,3457.99681655629,3548.94213311258,3677.76873245033,3757.90577748344,3827.30835629139,3795.32622516556,3829.60734437086,2268.43942312318,2520.8319227848,2793.20020876419,3120.22111503699,3530.57470103178,4034.39503979218,4657.08265012237,5373.00903769881,6223.41993249435,7182.14957652165,8278.57516930364,9438.13755394947,10754.2378165927,12090.8138278762,13555.997922432,15114.2921460651,16863.7561980243,18767.9253827882
"mdv",59.6303311258278,65.0417880794702,70.9443046357616,77.3825165562914,84.4050993377483,92.0648344370861,100.419867549669,109.53298013245,119.473112582781,130.315298013245,142.141523178808,155.040860927152,169.110993377483,184.457880794702,212.893907284768,232.822052980132,253.378278145695,275.499139072848,301.194437086093,352.253708609272,357.335629139073,381.172913907285,402.353841059603,433.53417218543,488.802119205298,533.200198675497,588.674900662252,646.312251655629,693.021854304636,726.068874172185,742.305298013245,787.570860927152,899.039072847682,1011.24900662252,923.522516556291,1104.4,1220.98476821192,1369.92649006623,1320.1298013245,1413.31456953642,1285.83128473494,1605.11469881065,2001.2452190056,2505.81068361486,3120.47909728302,3851.59786949815,4716.21834884784,5680.91435013315,6792.65489150017,8038.81724734967,9496.15946183534,11038.3856394926,12757.2597489965,14443.7193026007,16191.7048473215,17953.0000089718,19863.796180694,21892.6468940753
"ncl",1240.0357615894,1282.17814569536,1138.58278145695,1283.19536423841,1366.59735099338,1398.02847682119,1424.58874172185,1564.19801324503,1351.46688741722,1346.06092715232,1251.83708609272,1281.88145695364,1256.24370860927,1278.85629139073,1336.40463576159,1323.04105960265,1398.45364238411,1882.31920529801,2089.37417218543,2164.59139072848,2270.65695364238,2282.4642384106,2294.55629139073,2353.99006622517,2493.81721854305,2505.03708609272,2555.31655629139,2473.53907284768,2495.8059602649,2548.22052980132,2726.85033112583,2918.00331125828,3122.55496688742,3341.44635761589,3441.68940397351,3544.94039735099,3651.28860927152,3760.82726754967,3873.65208543046,3989.86164834437,2434.5011159787,3039.42203978156,3728.52212785292,4533.00640230206,5421.83913243781,6390.63379449969,7482.71514565803,8656.31010833827,9993.95467799997,11408.4220429936,12933.6251870039,14395.5804683781,15956.5629045507,17441.2781116995,18985.9136765595,20518.6744136232,22156.6715165543,23830.0098607371
"png",2124.24503311258,2244.12847682119,2390.65364238411,2453.06158940397,2431.47814569536,2349.0880794702,2368.69933774834,2571.21920529801,2618.33443708609,2558.02251655629,2550.99139072848,2559.99536423841,2642.50860927152,2633.13509933775,2738.46490066225,2866.98278145695,2946.41258278146,3032.13046357616,2989.08741721854,2899.05099337748,3175.81986754967,3615.64304635762,4273.77218543046,4527.72450331126,4377.74569536424,4716.30728476821,4532.1642384106,4361.34238410596,4442.26953642384,4331.44105960265,4326.18741721854,4319.31324503311,4412.78741721854,4532.86754966887,4695.87483443709,4817.23907284768,5164.08013245033,5510.07284768212,5813.12715231788,6278.17814569536,10897.6839101545,14161.3533595629,18891.0478524189,25640.2338170456,34478.58685792,45992.2152561816,61302.6415074758,81093.7949658987,106878.391558699,138444.560906186,176573.247172163,219570.298517991,270197.439965633,326079.753368435,389370.549293944,457993.883803983,533698.976628457,615127.439151422
"wsm",218.961655629139,221.173377483444,223.407417218543,225.664105960265,227.943509933775,230.245960264901,232.571655629139,225.01701986755,249.565430463576,234.105430463576,212.96821192053,203.83059602649,204.709205298013,207.344966887417,215.47178807947,227.332582781457,228.430860927152,225.136225165563,233.482649006623,223.159337748344,218.026688741722,217.590662251656,226.511854304636,220.753708609272,235.227880794702,252.339139072848,254.366556291391,260.45761589404,266.400132450331,285.115761589404,305.334900662252,318.79476821192,333.98178807947,349.986291390728,364.49582781457,371.740397350993,378.431655629139,395.229470198675,374.970993377483,376.968609271523,361.023625075417,421.324816004687,501.293270020784,595.450309685167,698.502708084484,816.71763241463,967.834752407881,1154.95160022681,1381.68849140504,1622.98101951478,1891.96060443743,2176.78088310605,2518.56766184116,2901.73196209722,3352.23357496013,3852.71212171945,4426.48715273297,5076.33634345086
"slb",67.7448344370861,72.7787417218543,78.1865562913907,83.9962251655629,90.2376158940397,96.9427152317881,104.146158940397,111.884768211921,120.198410596027,129.129867549669,138.724900662252,149.032913907285,160.106821192053,172.003642384106,184.784437086093,198.515033112583,213.265761589404,229.112516556291,246.136887417219,264.425231788079,280.30178807947,315.873311258278,328.433841059603,358.629470198676,388.12178807947,394.351721854305,388.674370860927,395.607814569536,393.698609271523,337.527748344371,310.597880794702,301.901125827815,321.524768211921,337.27417218543,355.558476821192,380.257814569536,408.092781456954,437.044900662252,416.381920529801,448.938079470199,783.51760054487,1025.7930768042,1397.33657833413,1900.11165947728,2547.95347008868,3373.64196551834,4449.81495359945,5829.34679158555,7621.92672950638,9822.80559278533,12504.476624882,15536.0806050955,19133.5846500398,23162.3784649174,27817.9012333031,32980.7615513437,38787.5913743195,45110.7172798255
"ton",139.809668874172,143.926026490066,148.163443708609,152.525761589404,157.016357615894,161.639205298013,166.398278145695,171.297350993377,176.340728476821,156.23821192053,136.65821192053,143.137549668874,145.975099337748,148.512715231788,158.252913907285,161.605695364238,166.430662251656,163.298675496689,163.935430463576,160.584437086093,170.885761589404,171.316357615894,177.720198675497,186.521854304636,193.445364238411,193.465165562914,193.21059602649,198.463642384106,206.167350993377,213.114900662252,220.790794701987,228.333245033113,233.257350993377,235.564238410596,241.177947019868,237.299536423841,227.481258278146,229.534437086093,236.96701986755,244.858476821192,209.641418881151,239.130300975633,284.769928121503,345.894112768922,415.456330595146,494.167273822404,591.356987254664,710.267633065664,859.674159680385,1025.14791061021,1217.5842925317,1421.37508937621,1658.04423863735,1921.28868451088,2234.55004326492,2589.19728720875,2997.44329486005,3456.96812579975
"vut",141.423178807947,145.58701986755,149.873443708609,154.285960264901,158.828476821192,163.504768211921,168.318609271523,173.274304635762,178.936688741722,158.538278145695,165.196291390728,182.872450331126,208.16940397351,228.124635761589,230.369337748344,230.064966887417,223.406953642384,219.583311258278,222.950397350993,249.050066225166,256.868476821192,263.526556291391,265.504966887417,289.550132450331,292.479668874172,299.289867549669,313.994701986755,327.50119205298,328.597549668874,348.057284768212,335.915298013245,318.745894039735,332.431059602649,345.67761589404,364.008410596026,394.81417218543,415.248410596026,442.033973509934,456.653112582781,464.108874172185,525.250382098288,660.929581863208,866.093367597123,1155.54255450951,1537.45645954436,2039.8375364004,2709.11760398746,3575.8724531717,4714.30043322096,6127.78936627178,7865.82264859178,9858.71083832548,12236.3357481642,14900.678730038,17968.7236203018,21356.2570532556,25146.3247479856,29262.642841735
"irn",77561.6556291391,90195.2317880795,95186.2913907285,104119.139072848,110110,129633.443708609,127947.417218543,118377.748344371,109944.304635762,95399.0728476821,90439.6026490066,102157.682119205,115037.947019868,113227.61589404,115565.82781457,104967.61589404,103494.17218543,96974.8344370861,102965.894039735,117059.602649007,131802.516556291,137405.496688742,135240.331125828,134766.158940397,138341.19205298,148164.370860927,153179.40397351,157377.549668874,160420.860927152,168671.589403974,174861.324503311,188003.112582781,201378.940397351,211617.152317881,221401.059602649,234450.397350993,252795.629139073,254261.854304636,264279.801324503,279845.82781457,453448.244076085,508391.187259039,585475.522567348,663416.450474318,752863.241822294,862912.728751065,971680.197443135,1090370.03958699,1196120.34522752,1312061.82620965,1426894.47272746,1561099.57666575,1680836.44148264,1806324.48764593,1921681.36140648,2046457.17060343,2176272.75770082,2319369.69483633
"irq",14182.8079470199,14954.1390728477,15833.6887417219,16750.059602649,17260.2317880795,18352.3443708609,19384.6821192053,20610.6026490066,22081.2516556291,22794.3774834437,23562.5562913907,24723.0529801324,25921.7483443709,27397.0662251656,27841.6158940397,28819.7417218543,30522.9271523179,33094.1456953642,34998.6556291391,36844.9205298013,16064.3841059603,20182.3642384106,29985.357615894,28600.6821192053,23363.7152317881,34961.1390728477,42611.7152317881,57444.5629139073,71663.0463576159,68332.5165562914,69907.8145695364,65084.0728476821,43540.6953642384,67121.3907284768,70075.0993377483,77193.5099337748,78256.8874172185,83428.8079470199,88275.1655629139,94365.0993377483,90055.2246132466,132958.142774501,161519.262466959,198825.134626827,239009.29289968,276236.204768045,317151.48384543,365200.037090741,413275.814756255,472232.039854506,538778.147121405,626662.228424154,728794.28795844,857349.304056168,1004601.10740546,1176563.61068737,1369023.66183056,1589093.68225778
"sau",58052.7086092715,71691.4569536424,90057.1523178808,114816.291390728,120818.278145695,136184.966887417,145722.847682119,144302.649006623,158481.258278146,168812.913907285,176731.854304636,157117.880794702,144208.145695364,139754.569536424,133711.324503311,140517.682119205,134919.668874172,146015.496688742,146106.688741722,158275.298013245,172684.304635762,180677.086092715,180724.105960265,181926.953642384,182292.516556291,188460.927152318,193347.086092715,198827.682119205,197339.40397351,206939.139072848,208071.986754967,208338.410596026,225604.304635762,245051.854304636,262832.98013245,277490.59602649,294118.543046358,318904.437086093,324737.748344371,348880.198675497,387226.779238495,466459.484012811,553217.306111009,650244.87215779,736538.772612477,837203.810222395,936702.196154321,1046155.95248978,1144288.95230466,1256138.43934573,1363077.74247714,1491314.01073205,1616798.65188319,1763448.31362258,1908071.77987866,2061836.09580242,2214865.58595228,2377123.92494112
"tur",98669.0728476821,105996.092715232,109453.973509934,115577.417218543,123869.006622517,136827.152317881,141488.410596026,143614.900662252,142718.609271523,139225.761589404,145987.417218543,151189.337748344,158705.099337748,169357.350993377,176540.397350993,188919.40397351,206839.470198676,211639.735099338,212253.973509934,231921.721854305,233592.185430464,245355.033112583,264127.814569536,251797.880794702,271635.231788079,291680.993377483,313783.642384106,321026.357615894,310222.781456954,331238.675496689,312366.42384106,331620.198675497,349080.860927152,381764.635761589,413839.006622516,442367.01986755,463019.271523179,466069.801324503,443577.947019868,484196.026490066,926162.873315458,1117094.36005016,1315583.32183165,1506786.49850751,1684173.95204032,1855799.98339121,2020546.09409804,2188806.14443021,2354993.55444683,2522140.42175165,2676271.62564155,2845656.69101205,3001359.17329368,3159531.60391484,3309953.90761353,3494195.23092524,3726318.3372186,3827597.26696902
"bhr",4080.61655629139,4163.89536423841,4248.87284768212,4335.58410596027,4424.06556291391,4514.35231788079,4606.4821192053,4700.49205298013,4796.41986754967,5049.29337748344,4780.83774834437,4419.5880794702,4701.39668874172,4936.63774834437,4701.73973509934,4757.36092715232,5252.07947019868,5619.72516556291,5640.18013245033,5890.49205298013,6551.99470198675,6990.32450331126,7889.98013245033,7870.25165562914,8179.55629139073,8515.73509933775,8779.12582781457,9199.64900662252,9595.23178807947,10103.7748344371,10355.4635761589,10729.7284768212,11376.0794701987,12170.238410596,12994.0331125828,13834.357615894,14981.7880794702,15916.1258278146,16321.2913907285,17029.1059602649,18700.4892355311,23271.7099142356,29013.211520794,35220.5002255033,41996.3939975455,49722.7277285067,57546.5216996646,66376.4188665153,75148.383370053,85413.7327805204,95198.5853518912,106133.225188248,115975.440082457,125912.379780245,134633.919098814,143211.71021731,151042.941476672,158590.431187781
