# ../energy-data/level1//L154.in_EJ_R_trn_m_sz_tech_F_Yh.csv
# Written by LA154.transportation_UCD.R
# Tue Mar 28 06:35:39 2017
# " Transportation energy consumption by GCAM region / mode / size class / technology / fuel / historical year "
# " Unit = EJ "
"GCAM_region_ID","UCD_sector","mode","size.class","UCD_technology","UCD_fuel","fuel","X1971","X1972","X1973","X1974","X1975","X1976","X1977","X1978","X1979","X1980","X1981","X1982","X1983","X1984","X1985","X1986","X1987","X1988","X1989","X1990","X1991","X1992","X1993","X1994","X1995","X1996","X1997","X1998","X1999","X2000","X2001","X2002","X2003","X2004","X2005","X2006","X2007","X2008","X2009","X2010"
15,"Passenger","LDV_4W","Subcompact Car","Liquids","Liquids","refined liquids",0.0352786612349586,0.0368358963386579,0.040342701700542,0.043683087633244,0.048361281396049,0.0520998604574233,0.0601983366179135,0.064227607539209,0.0602508326065634,0.0581808546196738,0.0558716549012794,0.0569974111212448,0.0596535684958329,0.0595387932611938,0.0638767271226277,0.0733604116134308,0.0773553185497924,0.0809521399000907,0.0796550705612954,0.0927658798048001,0.083333117792152,0.0783236422798566,0.0928997747296037,0.0894709294088165,0.096701838393301,0.109233067357977,0.10850116217576,0.0996685798400404,0.101522038520444,0.107222191902299,0.108121206929062,0.114760580843461,0.118111118383231,0.124677140260661,0.128972108926841,0.143197728469921,0.152757070638612,0.153465284672222,0.150062838032587,0.149832316965663
16,"Passenger","LDV_4W","Subcompact Car","Liquids","Liquids","refined liquids",0.0317622689953538,0.0332505895248273,0.0357608444270729,0.0334014791637601,0.0335798032824988,0.0326127378693386,0.034601737655271,0.0354179134294984,0.0361037754246474,0.0372834580563039,0.0381064924504827,0.039004971664128,0.0403355439347173,0.0416935506851124,0.043127002254974,0.0457812881762009,0.0474822259241707,0.0491214360925769,0.0500336325461252,0.052043208191912,0.0539841976381839,0.0550815768304224,0.0536961356002213,0.05465634239343,0.0545260286143517,0.055774297445523,0.0567002111389743,0.0574478007136868,0.0566522007993138,0.0596151246183578,0.0597317211575332,0.0597797314971936,0.0600815107750592,0.0612680520266671,0.0615698313045327,0.0632776276724539,0.0649579895605692,0.065472386056931,0.0644161585844014,0.0652666274583862
17,"Passenger","LDV_4W","Subcompact Car","Liquids","Liquids","refined liquids",0.00835223575176479,0.00898250922379959,0.00944668709849817,0.0107087170389726,0.0113449224966265,0.0118832501915645,0.0127344901279127,0.0137369956975492,0.0155151083868898,0.0161898717510682,0.0170307307125829,0.0187643535097798,0.0200812543172314,0.0214426450168265,0.0233097374904544,0.0253696194967046,0.0279203733129396,0.0306787466258448,0.0335172017446087,0.0344381425119819,0.0366819160724258,0.038937553604108,0.0413459397654834,0.044402395355751,0.0502661631402819,0.038916791654441,0.0398673923499099,0.0413518717511025,0.0435467064301884,0.0444809941652047,0.0442629936937009,0.0454671867743886,0.0459521265987542,0.0476145655685213,0.0467885365710545,0.0512449407674418,0.0561521758708846,0.0610030571109454,0.0674451934933435,0.0728521983851998
18,"Passenger","LDV_4W","Subcompact Car","Liquids","Liquids","refined liquids",0.0145027010950116,0.0155542043835961,0.0166344372702292,0.0190592153455442,0.0207197861127622,0.0214782475012494,0.023380146892077,0.0254831534692458,0.0274195283777319,0.0310681873299238,0.034596181970311,0.0368428365377236,0.0355787342235784,0.036302720094407,0.0373829529810402,0.0400318219211355,0.0434219144908886,0.0471222867195682,0.0486162258181035,0.0553791731987805,0.0595104893981915,0.0628775982895056,0.0662561990200392,0.0742775027952516,0.0812990165583674,0.0898431990180672,0.1001743624764,0.0988068336092788,0.0994331388467417,0.112551073315803,0.11886583896692,0.121307854801064,0.123204008272282,0.126025254800669,0.127973121548375,0.121480232389356,0.12832936856418,0.141970181717729,0.162758918865808,0.181375698401401
19,"Passenger","LDV_4W","Subcompact Car","Liquids","Liquids","refined liquids",0.146027213457221,0.155235816518019,0.170402329887872,0.168070973679981,0.175664388779757,0.187351645063759,0.197322129238247,0.212249919859143,0.223586710830848,0.226324403632707,0.227766898541293,0.220407126983049,0.229427799369137,0.233729888057773,0.237112640202555,0.246006332403028,0.255103192900485,0.267994221344117,0.287330764009566,0.323469324835588,0.340708154834677,0.347565084857885,0.355346430632371,0.374154735725661,0.384277596122887,0.392536387395285,0.393029070515471,0.394969327751668,0.399119040217565,0.396894347365591,0.401059297453762,0.391733872622198,0.388239377914074,0.390961833093659,0.381565299358151,0.375373745507565,0.366546083003612,0.352608737830512,0.345995609763684,0.349596767827725
20,"Passenger","LDV_4W","Subcompact Car","Liquids","Liquids","refined liquids",0.0595534056524611,0.066162047717636,0.0720027841907308,0.0782332909264723,0.0836551698038869,0.0907932013302686,0.0963837867392766,0.104534057455219,0.118088754648755,0.132428809834192,0.147973080607209,0.147653119943842,0.131742348774605,0.138554602171014,0.139753000291987,0.13829863364032,0.141829835870568,0.144569862642308,0.159119346625585,0.163081041384726,0.174029513538475,0.176437944713636,0.179753900679437,0.185350303555051,0.173610655942795,0.17847405802597,0.185635359418778,0.190242792971259,0.19352384413742,0.202319853646702,0.20719489066309,0.213070531935825,0.226392530465095,0.239633084461871,0.253077249789881,0.267335860442825,0.282851043882808,0.295556390951771,0.289122272884797,0.296702431873285
21,"Passenger","LDV_4W","Subcompact Car","Liquids","Liquids","refined liquids",0.0780828155170172,0.0872714154466727,0.100861618433139,0.112778400902615,0.132839163221443,0.158751826378474,0.186885574948964,0.224187639564056,0.250992793663481,0.262382195121542,0.298122400587443,0.339542093868583,0.405343016985144,0.429470698257385,0.442503094404855,0.439803580154804,0.466793879169496,0.48512614101989,0.50827598801494,0.504611635919471,0.519642709266841,0.566569477340258,0.602204437502448,0.641536305903273,0.62202700716347,0.649569277849803,0.661222501433579,0.676959570652195,0.696890883874663,0.736477440498667,0.771375864734809,0.817795535681865,0.842511449620685,0.905584190197426,0.974346560531934,1.01263473762271,1.05883821696421,1.11385750110925,1.15660569317072,1.1579213200579
22,"Passenger","LDV_4W","Subcompact Car","Liquids","Liquids","refined liquids",0.00595851863531182,0.00563100121755601,0.00622857685697012,0.00648714323940892,0.00727433422594481,0.00786041802613942,0.00822241096155373,0.00980828477384502,0.0114631096214533,0.0127099741767693,0.014031535687012,0.0158529922033031,0.0158989595601811,0.0175595303273992,0.0185535744198861,0.019547618512373,0.0226101936643703,0.0242880021904176,0.0252877922025143,0.0258279086458309,0.0267817313010496,0.0301833157100222,0.034481263578116,0.0364406221650411,0.0378598643086496,0.0420371478649386,0.0430311919574255,0.0449962964639604,0.0474670418961533,0.0467488019449344,0.0463580794114714,0.0465304569997639,0.0485530207023963,0.0516098499347838,0.0463063661349836,0.0453525434797649,0.0544885556592691,0.0510007824561502,0.0510410038934184,0.0510295120541989
23,"Passenger","LDV_4W","Subcompact Car","Liquids","Liquids","refined liquids",0.0459053797632694,0.0495106937103827,0.0528535372378624,0.0563666546111033,0.0696565579085162,0.0712484775476565,0.0721939147089014,0.0735936242751184,0.0749881506525563,0.0772663022007093,0.0803735405333292,0.0818966990798984,0.0833832903077044,0.0841454933150377,0.0856956719928134,0.090088208002041,0.0920973537976954,0.0928365770704934,0.0951002063579581,0.104029792960872,0.106609554081995,0.100820520752777,0.078963966346546,0.0669891490030433,0.0619742203438,0.0581565970852691,0.0558642597937724,0.0644622879732628,0.0652522626706401,0.0645416381102762,0.0679448773199596,0.067835550464519,0.0689058956460101,0.0733565566642697,0.0724131717019999,0.0772217900050086,0.0764529753441682,0.0837584779585301,0.0861513254235769,0.0883290458504987
24,"Passenger","LDV_4W","Subcompact Car","Liquids","Liquids","refined liquids",0.0318891637476267,0.0350133558243849,0.0395502801748962,0.0389279311556216,0.0432470333493868,0.0444543904467794,0.0438009239765412,0.0465143657005781,0.0399797009981956,0.0412990809190576,0.0439129468000106,0.0452261032306798,0.045954251583231,0.049570099385216,0.0479768858958732,0.0478586395822111,0.0516362981292075,0.0556940137348774,0.0575237198515445,0.0592974145564769,0.0596085890661141,0.0603118434578944,0.0600131159286426,0.0626829932213303,0.0702445338055158,0.0684583921201979,0.0701947458839738,0.0718750882360151,0.072341850000471,0.0717381714517747,0.0724165318827839,0.0739101695290428,0.0766236112530797,0.082137623563852,0.0843345156018911,0.0870230633651571,0.0952442939097736,0.100671177357847,0.0980759819474726,0.075298007842025
25,"Passenger","LDV_4W","Subcompact Car","Liquids","Liquids","refined liquids",0.0240372061747067,0.0260520579464489,0.0290798408242485,0.0340224884504652,0.0384468782014828,0.0429364155795993,0.0453105709387381,0.0500766323367921,0.0517489906186193,0.0542032898003335,0.0563337031035215,0.0570493331373935,0.0561572459397887,0.0543133492565399,0.0552716205239497,0.0557653917025777,0.0570467188625115,0.0591745125954033,0.0560843988522276,0.0577659711605125,0.0611812099245663,0.0603518603769351,0.0648523444453231,0.0659278527816987,0.0681636650789069,0.0707988474853529,0.0659216469038126,0.0681964331749251,0.0686665067978589,0.07062450922271,0.0759562536929188,0.0737142420595013,0.0748991180342634,0.0782233289723396,0.0870873133356925,0.0997409866099133,0.0893469407218775,0.092104048142283,0.0964515547849523,0.100237029249669
26,"Passenger","LDV_4W","Subcompact Car","Liquids","Liquids","refined liquids",0.029040793300487,0.0300123102238006,0.0309721922139008,0.0305533346182207,0.0312572480776276,0.0320309711363144,0.0337354888520682,0.0357657846977953,0.0350793236382085,0.0367489365543222,0.0391108279966295,0.038558168668996,0.0374412150805157,0.0379822394749359,0.0375575644126491,0.0391609089719222,0.0421347066880863,0.0468309689408824,0.0475882666311665,0.0501638876922668,0.0505594766927275,0.0537648665088631,0.0577670931230215,0.0629911309773783,0.0678603520263757,0.0715483532837414,0.0754111540948264,0.0762431875102229,0.077697698214444,0.0791000934508658,0.0779366001295322,0.0793211571819192,0.0813805403606797,0.0825073784751393,0.0851948883683876,0.0888563888920936,0.0953284661273854,0.102513884166375,0.109961092154991,0.11682782797732
27,"Passenger","LDV_4W","Subcompact Car","Liquids","Liquids","refined liquids",0.00419896965520909,0.00475859985069864,0.0044689930320421,0.00455748416560323,0.00471788611869887,0.00470676797790276,0.00501712281596294,0.00574713335861263,0.00652475547371139,0.00764802460961852,0.007441747697933,0.00797550998424631,0.00814709055750009,0.00838941294555847,0.00830819088589902,0.00824344881429863,0.00875637118618999,0.00888877863822686,0.00921875117662061,0.00964515007426382,0.0100627041407441,0.0110756553442342,0.011818237262886,0.0127796366471236,0.0139391026091473,0.0166767501630743,0.0165567264299867,0.0171415807541875,0.0172516796380655,0.0180993758813448,0.0193872163040212,0.0197861297280932,0.0208776532015944,0.0214050440232693,0.024088948742146,0.0243353844611676,0.0252010275291697,0.0274925615111118,0.0309944349808374,0.0353630968633348
28,"Passenger","LDV_4W","Subcompact Car","Liquids","Liquids","refined liquids",0.00662773240333296,0.00613402672055521,0.0067271839077774,0.00590670899611078,0.00653893641722186,0.00727771902166626,0.010641310975555,0.0130281470822215,0.0154220868677769,0.0138947959066659,0.00894353172111061,0.0104743745216661,0.0145199196488881,0.0164947423799991,0.0185903276522212,0.021211585162221,0.0241880266166653,0.0289084212383317,0.0331812840899982,0.0387683275361089,0.0443979930555531,0.0503473241249972,0.0567939127166635,0.0644339193616631,0.0730755447299959,0.0799980798072178,0.0809464209388844,0.0666573708538852,0.072940574831107,0.0805379594027733,0.0848179259333286,0.0903552436272172,0.0928095646833281,0.093168300467217,0.0941699191905503,0.0948483205244391,0.0977821399055501,0.0951147084827725,0.0962690563022168,0.0983397786983279
29,"Passenger","LDV_4W","Subcompact Car","Liquids","Liquids","refined liquids",0.0430922748841623,0.0449609375985379,0.0489060689578214,0.0480239643457414,0.0502423501440649,0.0534130565589349,0.0556419122783561,0.0582394508017425,0.0625206615017117,0.0639534214328372,0.0651355765140632,0.0654617384487153,0.0714497941096318,0.0746419692117305,0.0751162244198148,0.0783529789488249,0.0850358295887168,0.0941020240527143,0.106352830840673,0.116405411057848,0.120867016561238,0.128775667835423,0.144902342304935,0.158277599519252,0.182184888576663,0.200957972423838,0.20794736407566,0.194049579390237,0.207784491945826,0.210793198694404,0.217956924264475,0.228456869522114,0.24052589421582,0.256741799398213,0.255679809483931,0.242097537619028,0.257043781903213,0.253438198588091,0.262239811748448,0.266254536898429
30,"Passenger","LDV_4W","Subcompact Car","Liquids","Liquids","refined liquids",0.00398766820916722,0.00492999902516639,0.00633200340994564,0.006946816808189,0.00821091912233423,0.00974507965813776,0.0109517227761855,0.0129972701572568,0.0149623746637917,0.0161402881837907,0.0163816168074002,0.0172377588292531,0.0187259520081786,0.0201279563929579,0.0212196811188106,0.0231215805096382,0.0258164168066114,0.0299017656491444,0.0335619164405558,0.0364923354415288,0.0389286053560633,0.044634303528546,0.0482255032846404,0.0509031018227844,0.0530693135156606,0.0544828097396593,0.0558101171695118,0.0583325758781925,0.0607803376319465,0.0619237756342869,0.0619065378754577,0.0648541946352599,0.0655666886668691,0.0679972126617937,0.0699565712487189,0.0700197763644261,0.067807597314672,0.0644692180214066,0.065221933490284,0.0672789727105749
31,"Passenger","LDV_4W","Subcompact Car","Liquids","Liquids","refined liquids",0.0405477422484765,0.0436600868830439,0.0458183669941178,0.0460627005915978,0.0424849586284969,0.0425605856943836,0.0463244865888979,0.0482558855023117,0.0531949146513729,0.0553590122290534,0.0557138776920601,0.0554462742281534,0.0565515928834203,0.0529563985204995,0.0467549791177913,0.0516358336007858,0.0525666282578527,0.0490936006936719,0.0490936006936719,0.0503152686810722,0.0527876919889061,0.0556557030259935,0.0589716589917943,0.0615895189647949,0.0639397754738888,0.0652603403936025,0.0668601437104362,0.0692976622186301,0.0658479045208759,0.063480195611962,0.0564585134177137,0.0517463654663125,0.0506584992108656,0.0531774622515529,0.0560745606216736,0.0600246204476012,0.0624621389557951,0.0670404851752429,0.0587331428609209,0.0670637550416695
32,"Passenger","LDV_4W","Subcompact Car","Liquids","Liquids","refined liquids",0.0130892998650032,0.01384557052387,0.0149567066457436,0.0167892086268441,0.0180574163470977,0.0192907192677113,0.0200586248597915,0.0214606343119985,0.0224088813688854,0.0229382708300922,0.0232349616270323,0.0243053754826592,0.0254979561370262,0.0263822110612397,0.0272839183852733,0.0278016729132667,0.0287091977039069,0.0310420018131808,0.0314608594088609,0.0315248515415343,0.0329268609937413,0.0347593629748418,0.0351665856373085,0.0326534400632279,0.0390817406635961,0.0400183527872697,0.0417984975689101,0.0408560679786299,0.0363708012248888,0.0351316808376685,0.0364173409577421,0.0324789160650279,0.0329966705930213,0.0375401120128291,0.0374063102808757,0.0383661922709759,0.0394307886599962,0.0391573677294828,0.0365685950895155,0.0380520490742159
2,"Passenger","LDV_3W","Three-Wheeler","Liquids","Liquids","refined liquids",0.000207699311309622,0.000219959255881604,0.000239133276365824,0.000243908565551812,0.000222652959900604,0.000203616824770292,0.000229445195347972,0.000254187349981435,0.000260034881988251,0.000283881325045615,0.000279742496034477,0.000287580229199523,0.000291269223706315,0.000295351690062435,0.000328071870037092,0.000344950869778567,0.000330111905968429,0.000403885557906854,0.00039463455356303,0.000450328497637135,0.000413158526586623,0.000407769837363871,0.000365206016605281,0.000413740156706272,0.000416996952776752,0.000426387145535021,0.000468226094498685,0.000448529221914397,0.000435671264183934,0.000461724666817964,0.000537934269696228,0.000598397339408961,0.000938704222753456,0.000646526124924634,0.000635520328267325,0.000714211406045103,0.000911225642420001,0.00078703968282041,0.000845288883876523,0.000892870487375364
3,"Passenger","LDV_3W","Three-Wheeler","Liquids","Liquids","refined liquids",0.000423495811967146,0.000498584582254976,0.000528334963656417,0.000595701693173663,0.000630516592658083,0.000708985110956755,0.000792110998950536,0.000866242745753438,0.000930689875651193,0.00102743217652194,0.00113115454738576,0.00119556560618294,0.0012681299149695,0.001367509542343,0.00143179804794396,0.00145035387833715,0.00152518915882911,0.00160401221814001,0.00170590347898228,0.00181258249242256,0.00189426066986057,0.00193753054308358,0.00206513258534301,0.00216071685436622,0.00225234129470424,0.00233726876707755,0.00231601607472476,0.00248684107129198,0.002621095163096,0.00273240956330343,0.00274963517267441,0.00279438376390638,0.00290195657605141,0.00300820965711863,0.00300210851763859,0.00314085198503868,0.00345807934643145,0.00362276179825491,0.00446067218625775,0.00435588904444781
4,"Passenger","LDV_3W","Three-Wheeler","Liquids","Liquids","refined liquids",0.000175947498652514,0.000224568780452332,0.000218634488028428,0.000198051041942254,0.000199088776748659,0.000191914484461183,0.000171873081263965,0.000198579068623376,0.000176263830001721,0.000202444369177998,0.000215211073720322,0.000191842653592587,0.000205976293894258,0.000199503993020597,0.000214877100952631,0.000225388436507676,0.000229959995679535,0.000261384750171864,0.000261015720291817,0.00027562940364908,0.000290620352497224,0.000325434520601987,0.000318357957361049,0.000339486802577961,0.000354716372251997,0.000376451438107353,0.000373868846400901,0.000396715607197444,0.000446944020951959,0.00040212999409976,0.000438793018219228,0.000473544826423649,0.000552927577608347,0.000520923347747011,0.000532255985806246,0.000587547265101923,0.000649972124493344,0.000687238024278447,0.000728498710109548,0.000850493034516974
5,"Passenger","LDV_3W","Three-Wheeler","Liquids","Liquids","refined liquids",0.000334375404720447,0.000372848499213369,0.000411116698406094,0.000446289292237514,0.000512386354760706,0.000599768265891602,0.000750690576037611,0.000877588552769054,0.000879148031930734,0.00098863826381563,0.00102154791413124,0.00106951179840032,0.00108592720511187,0.0010207916324336,0.00101282487899804,0.00100774824788064,0.000998240635029366,0.00108014646041402,0.0011092429017175,0.000985000536601604,0.00113203073485013,0.00130407358825412,0.0011862611561697,0.00104543804388758,0.00102579899935828,0.00113903090288163,0.00142320129513269,0.00128708028478674,0.00145555208265344,0.00163622114800477,0.00186283574086323,0.00193123886152764,0.00225987021822079,0.00186807640000006,0.00206858202039061,0.00190238082340134,0.0020507008474968,0.00211305689137861,0.00215296815607382,0.0019835344639271
10,"Passenger","LDV_3W","Three-Wheeler","Liquids","Liquids","refined liquids",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.66485858196927e-05,2.77745824036234e-05,2.8420758111446e-05,3.12151275211893e-05,2.84001360613626e-05,2.92759111821976e-05,1.92044972925954e-05,1.68899487589602e-05,1.66397272958645e-05,1.34494036413942e-05,1.46379555910988e-05,1.59864319429575e-05,1.53068608348485e-05,1.75745143216816e-05,1.68332795092562e-05,1.96157661374979e-05,1.92004538017343e-05,2.09407648193117e-05,2.25144418378436e-05,2.42486489818164e-05,2.29426325052013e-05,2.53862731744665e-05,3.11083444353249e-05,3.31425066851712e-05,2.97508007017689e-05,2.87834867573189e-05
11,"Passenger","LDV_3W","Three-Wheeler","Liquids","Liquids","refined liquids",0.000736593385986193,0.000819217133348535,0.000899772389711159,0.000987977564115994,0.00103375204226823,0.00108621563623864,0.00118076769788405,0.00131190302020656,0.00191637357886047,0.00177257020840931,0.00187941210552171,0.00201280548739173,0.00212704315599595,0.00216743781062634,0.00215090671820673,0.00257199009722894,0.00264704731824006,0.00303718681702026,0.00303407040443204,0.00286108305461056,0.00341709137067585,0.00388063009576828,0.00446403302807032,0.00456451921048845,0.0045868250403262,0.00486261451620348,0.00476494966265589,0.00640025363325142,0.00766061164633764,0.00785571566265772,0.00749478372262697,0.00698871910122126,0.00730812111587048,0.00736668581668456,0.00799214199479811,0.00840416249391014,0.00886909906226632,0.00950150647757984,0.0102449731869921,0.0108172428332449
17,"Passenger","LDV_3W","Three-Wheeler","Liquids","Liquids","refined liquids",0.00647606580781646,0.00696476040446454,0.00732466960152537,0.0083032086644607,0.00879650273966547,0.00921390541868489,0.00987393059156959,0.0106512424676498,0.012029936165017,0.0125531268508403,0.0132051029362508,0.0145493005444428,0.0155703847840275,0.0166259651127873,0.0180736509885048,0.0196708199173147,0.0216485956966904,0.0237873532255503,0.0259882037149254,0.0267022727608512,0.0284420255249184,0.0301909772460989,0.0320583655401142,0.0344282468664476,0.0389748314197335,0.0301748790711505,0.0309119455098597,0.0320629650186708,0.0337647720846453,0.0344891899573237,0.0343201591203654,0.035253853267373,0.0356298606393823,0.036918864504894,0.0362783871158752,0.039733745381587,0.043538664017607,0.0472998876073385,0.0522949213199014,0.0564873460243224
18,"Passenger","LDV_3W","Three-Wheeler","Liquids","Liquids","refined liquids",0.00268246840843263,0.00287695799589031,0.00307676150650256,0.00352525662074922,0.00383240137908402,0.00397268895036497,0.00432447066319825,0.0047134498381136,0.00507160825873237,0.0057464764993642,0.00639902626274678,0.00681457505343503,0.00658076243463346,0.0067146732981289,0.00691447680874116,0.00740442052359356,0.00803146345583415,0.00871589675814422,0.00899222076218244,0.0102431182727709,0.0110072604223997,0.0116300522161166,0.0122549695790954,0.0137386169238544,0.0150373397428341,0.0166177004890066,0.018528587255394,0.0182756445132359,0.0183914880380058,0.0208178253503876,0.0219858256597646,0.022437509127904,0.0227882280561064,0.0233100553098862,0.0236703392997669,0.0224693926668315,0.0237362319468837,0.0262592826606789,0.0301044374553339,0.0335478596595025
22,"Passenger","LDV_3W","Three-Wheeler","Liquids","Liquids","refined liquids",0.00110210766226016,0.00104152893829793,0.00115205853991322,0.00119988384830445,0.00134548534273998,0.00145388937509344,0.00152084480684116,0.00181417336497405,0.00212025533867793,0.00235087960358676,0.0025953200686975,0.00293222279669795,0.00294072507374528,0.00324786983208008,0.00343173157322859,0.0036155933143771,0.00418205752265547,0.00449239063488301,0.00467731516066244,0.00477721691596857,0.00495363916470067,0.00558280766620309,0.00637777057012845,0.0067401801292709,0.00700268793310721,0.00777533235978333,0.00795919410093184,0.0083226664447052,0.00877966383599919,0.00864681575713466,0.00857454640223236,0.00860642994115984,0.00898053013124236,0.00954593155488981,0.00856498134055411,0.00838855909182201,0.0100783866549789,0.00943327638401269,0.0094407158764291,0.00943859030716727
24,"Passenger","LDV_3W","Three-Wheeler","Liquids","Liquids","refined liquids",0.000719129669740508,0.00078958304487902,0.000891894818735545,0.000877860281855363,0.000975259967803824,0.00100248696935138,0.000987750705627185,0.00104894128642478,0.00090157864918287,0.000931331867368855,0.000990276922265618,0.0010198897950828,0.00103631020323261,0.00111785086250647,0.0010819224480932,0.00107925588608597,0.00116444552494867,0.00125595070540746,0.00129721224383519,0.00133721067394371,0.0013442279423838,0.00136008696905841,0.00135335039135592,0.0014135585545719,0.0015840781776661,0.00154379905681998,0.00158295541471569,0.00162084866429218,0.00163137456695232,0.00161776106617854,0.00163305871137794,0.00166674159989037,0.00172793218068797,0.00185227817744638,0.00190182009263342,0.0019624492919558,0.002147845524143,0.00227022668573819,0.00221170266694783,0.00169803861713318
27,"Passenger","LDV_3W","Three-Wheeler","Liquids","Liquids","refined liquids",0.000776655560524508,0.000880166645112884,0.000826599993161405,0.000842967611072647,0.000872636096205941,0.000870579647462312,0.000927983922917386,0.00106300912999099,0.00120684073375813,0.0014146043738896,0.00137645070200735,0.00147517717104702,0.00150691329139031,0.00155173405590611,0.00153671095037032,0.00152473603889509,0.00161960788721927,0.00164409841521148,0.00170513124655046,0.00178399942185278,0.00186123162741283,0.00204859049145097,0.00218594094254327,0.00236376460857684,0.00257822333549987,0.00308458784158198,0.00306238784792837,0.00317056447226377,0.00319092873240204,0.00334772148277638,0.00358592478203077,0.00365970915162941,0.00386160100719117,0.00395914898868592,0.00445557303910689,0.00450115461916249,0.00466126687464385,0.0050851167129008,0.00573283501663792,0.00654087742268005
29,"Passenger","LDV_3W","Three-Wheeler","Liquids","Liquids","refined liquids",0.00766134098876222,0.0079942705825065,0.00872178748558811,0.00856158124827354,0.00895129666345875,0.00964989362635329,0.0100675804478801,0.0104611661657127,0.0111950530838363,0.0113674056442865,0.0116220801411466,0.0116966933821557,0.0127991178112883,0.0134506466641754,0.0134356889813976,0.0140838739089718,0.0152731571302877,0.0169145458934725,0.0191559832539562,0.0209679127109658,0.0218482030174965,0.0233444040363055,0.0261674369065236,0.028667589435794,0.0330130265930618,0.0364737309033867,0.0377775453250071,0.0350967819276063,0.0376749592578343,0.0381298000036644,0.039400250246361,0.0411868900672968,0.0433023254707712,0.0460737071789513,0.0458760773050997,0.0433794471187056,0.045909769339651,0.0451519320769928,0.0464874949265091,0.0471086606836565
30,"Passenger","LDV_3W","Three-Wheeler","Liquids","Liquids","refined liquids",0.000737572533855882,0.000911869213326148,0.00117118866326971,0.00128490661877775,0.00151871923757933,0.00180248273403397,0.00202566750652638,0.00240401883513257,0.00276749117890593,0.00298536202824376,0.00302999898274225,0.00318835389274877,0.00346361511215608,0.00372293456209965,0.00392486364197373,0.00427664535480701,0.00477509134670674,0.0055307312192882,0.00620772502918185,0.00674974519094914,0.00720036587445764,0.00825571101295748,0.00891995140728014,0.00941520904528711,0.00981587885114254,0.0100773238703479,0.0103228271200896,0.0107893895730618,0.0112421358258322,0.0114536299673845,0.0114504416134917,0.0119956501291518,0.0121274354233854,0.012576993322263,0.0129394028814054,0.0129510935123455,0.0125419214294427,0.0119244435588804,0.0120636683455304,0.0124441452433984
28,"Freight","Truck","Truck","Liquids","Liquids","refined liquids",0.0224003718307795,0.0207317482056571,0.0227364974531063,0.0199634610689101,0.0221002596679877,0.0245971928624154,0.0359654415889686,0.044032456524812,0.0521234804336788,0.0469615512336599,0.0302272970363895,0.03540123072292,0.0490743408597142,0.0557488353602037,0.06283148240209,0.0716907934477038,0.0817505531444847,0.0977045157184965,0.112145912992038,0.131028970274897,0.150056081395897,0.170163596302947,0.191951739321632,0.217773389808237,0.246980305491135,0.270377049702383,0.273582247600999,0.225288198364544,0.246524135003691,0.272201731652157,0.286667137898722,0.305382132370418,0.313677232549983,0.314889685687662,0.318274950883953,0.320567807807683,0.330483513666324,0.321468144296058,0.325369602412351,0.332368218048656
1,"Freight","Truck","Truck (>12t)","Liquids","Liquids","refined liquids",2.18548888386328,2.34998089347214,2.48278204448452,2.44216337741663,2.48271766125035,2.6235881776119,2.71341709666289,2.82087986818347,2.73007089323458,2.57388432083351,2.58283359038299,2.56758191757764,2.6133226286083,2.63405403001069,2.63757364681192,2.71203615958783,2.79173033955547,2.91326567731638,2.92817232617969,2.89681004027892,2.85826497726813,2.9410184156186,3.00615002467849,3.11609908661973,3.19901466757952,3.26731044701122,3.33191789135086,3.43596809304561,3.53582553407111,3.58982187359077,3.61947574005596,3.71289093277318,3.79833654932416,3.85110427040239,3.88819965694383,3.92945392631255,3.95177111915506,3.78172672202046,3.63041212679456,3.67798390361019
10,"Freight","Truck","Truck (>14t)","Liquids","Liquids","refined liquids",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00226907669318004,0.00236495317317357,0.00241997381285179,0.00265790908426488,0.00241821788428107,0.0024927884798316,0.00163522663100064,0.00143814719990284,0.00141684131545984,0.00114519128881152,0.0012463942399158,0.00136121445146511,0.00130335025659931,0.00149643666313496,0.00143332192044549,0.00167024539548268,0.00163488233539958,0.0017830665278212,0.00191706215030955,0.00206472660943544,0.00195352177597646,0.00216159315832497,0.00264881670641789,0.0028220217756288,0.00253322442446241,0.00245085947117031
11,"Freight","Truck","Truck (>14t)","Liquids","Liquids","refined liquids",0.03743443896636,0.0431923542370821,0.0502765608143813,0.05955527348931,0.0630441120668521,0.0643224651334324,0.0697181803686234,0.0764987780926098,0.0803338372923507,0.0762431074792937,0.0725305571151001,0.0773137281725547,0.0859213054875288,0.0934689150514633,0.0991416067844134,0.112297990427969,0.123243888560563,0.134221745519821,0.137204569341842,0.108825131263759,0.126498362409232,0.143207502283658,0.169728001944089,0.157077633056055,0.169498963686327,0.206310205532729,0.194245748466877,0.199955725497603,0.204035802368438,0.329133302875542,0.341021986394739,0.360048141202343,0.394020373946715,0.471962625710338,0.523767883733504,0.581565421756267,0.622712411086821,0.678746887171924,0.689559623526749,0.751527788429229
